Date_Time,SPY_return,IEF_return,VBINX,SHY_return,Backtest_return,SPY_exposure,IEF_exposure,SHY_exposure
2002-12-09 09:30:00,-0.010430973270873722,0.0009471147181587813,-0.012492085326703095,0.0006110681510400617,-0.003443619630234128,0.4494569305502813,1.3141529477700928,0.0
2002-12-09 16:00:00,-0.017239486109585922,0.002840213017751614,0.0,-0.00036628814734340764,-0.0040208939893523815,0.4503774498036991,1.3179933255754803,0.0
2002-12-10 09:30:00,0.005809710807458179,-0.0004716729310474399,0.008222616590913834,0.000365868617146603,0.0020145987407091514,0.4538040228389352,1.3184377442759418,0.0
2002-12-10 16:00:00,0.007553877167980838,-0.00035417946945159873,0.0,-0.0004884126864858063,0.0029429329239863537,0.4511911752707643,1.3137683954589057,0.0
2002-12-11 09:30:00,-0.003087817140468019,0.003425032317989629,0.0012549176021587893,0.0003674653164780217,0.003108539326071056,0.45041204418187447,1.3136604091987172,0.0
2002-12-11 16:00:00,0.0039814311873795916,-0.00011772599008619267,0.0,0.0004884723469100738,0.001636475854002863,0.4501370670939565,1.3226807725854726,0.0
2002-12-12 09:30:00,0.004626892588007969,-0.0005885309103036418,-0.0012533447577606216,-0.0006110477624333699,0.001448052997534568,0.48987504127727177,1.390829582050371,0.0
2002-12-12 16:00:00,-0.00471491243579758,0.0014133686357276076,0.0,0.0009770640318902402,-0.00034805117966924546,0.48690382884133826,1.3780252997970166,0.0
2002-12-13 09:30:00,-0.009474054779869623,-0.0004708461085302096,-0.008782772646505177,-0.00048799602573301737,-0.00531434177918827,0.4922744261328309,1.3815700873212389,0.0
2002-12-13 16:00:00,-0.006339761702157221,-0.003177265126714568,0.0,-0.0002440918028339123,-0.007419651645530542,0.4858655206699123,1.365759498224772,0.0
2002-12-16 09:30:00,0.005372565304950339,0.0009443975619898293,0.01202514677457378,0.0003659411581735661,0.0038938621841139096,0.4861729042154701,1.3573377974611247,0.0
2002-12-16 16:00:00,0.020374103763081797,-0.0050713526940519005,0.0,-0.0008543756865618812,0.0028838507761623023,0.4828734538070586,1.3712836585585786,0.0
2002-12-17 09:30:00,-0.003055010392899793,0.003438521466977429,-0.0037523030863582107,0.0007326380638206231,0.003269673082072608,0.4853096491550403,1.382076322528599,0.0
2002-12-17 16:00:00,-0.0056912004260304405,-0.0010632486458772572,0.0,0.00024418945908721845,-0.00423506235144888,0.4863877615530107,1.3796698649656567,0.0
2002-12-18 09:30:00,-0.005833895233775088,0.0037842617752543717,-0.006905359165725988,0.0010993211031611327,0.002370650396462155,0.4881072905549429,1.3789260633405174,0.0
2002-12-18 16:00:00,-0.0057572741364037006,0.0023563266619814893,0.0,0.00048763867472412237,0.0004311373711321292,0.4875631801090926,1.3742459015058182,0.0
2002-12-19 09:30:00,-0.005011110433211119,0.0015270689931112802,-0.002528579938275821,-0.00012261143482028558,-0.00034309299178597423,0.4894982925883306,1.3816252040739923,0.0
2002-12-19 16:00:00,-0.002126401838307812,0.003638047220256624,0.0,0.0012186936685034677,0.003983406327030174,0.4917336445518337,1.38234314957799,0.0
2002-12-20 09:30:00,0.005364831969512096,-0.0007015669095500332,0.00697139375698308,-0.0004861885112200648,0.0016960432621393542,0.4970900320090474,1.383704419484658,0.0
2002-12-20 16:00:00,0.008856513750779671,0.0007020594512294753,0.0,0.0,0.005356187024708163,0.4953670981691097,1.3801701642114987,0.0
2002-12-23 09:30:00,-0.004444908394239833,-0.0017529634236498337,0.0012582816094433014,-0.00012209435028254223,-0.0047495848885947475,0.5173073951666083,1.3977478778848682,0.0
2002-12-23 16:00:00,0.0047996541935328985,0.0011713482076367576,0.0,0.00024352697304186322,0.004063618537699383,0.5121530126703963,1.3706096720329568,0.0
2002-12-24 09:30:00,-0.0047771296009122555,0.004211308316097284,-0.0018854882289036645,0.001338977551089915,0.003283788853247903,0.5225764208409803,1.3725435679672053,0.0
2002-12-24 16:00:00,-0.002678848205328599,-0.0004660491560983804,0.0,-0.00024315418879272688,-0.0020292202561256367,0.5213954167391066,1.357112380639116,0.0
2002-12-26 09:30:00,0.003917165606416306,0.00011628621076731349,-0.0012595615918700176,0.00012195953021332251,0.002206812024439911,0.5232513440480333,1.3514057684646987,0.0
2002-12-26 16:00:00,-0.003455942144568902,0.0013985430746428218,0.0,0.000608001923580348,9.084618815665118e-05,0.519074290817605,1.3476430866720182,0.0
2002-12-27 09:30:00,-0.004810424103392608,0.004073908376565294,-0.007632963559261352,0.000850501918411517,0.002981180146465916,0.5234562691017678,1.3498651152929013,0.0
2002-12-27 16:00:00,-0.017760814048570217,0.0018546772408023493,0.0,0.0003642865905109094,-0.0069282478278772045,0.5315716428975766,1.354897348086573,0.0
2002-12-30 09:30:00,0.004692461093844802,0.00011621123782568077,0.0025638257200306658,-0.00024292333077469142,0.0026141745041981562,0.5236726690940149,1.349790962556673,0.0
2002-12-30 16:00:00,0.0036450620384431698,0.0017352382754456386,0.0,0.00036423020441689324,0.004294086993524369,0.5336128499984255,1.353724778901829,0.0
2002-12-31 09:30:00,-0.0013627337853020505,0.001113714653349085,0.000638998568113669,0.00011007593457867948,0.0007697400087139146,0.5290779886307513,1.3385228024053262,0.0
2002-12-31 16:00:00,0.002727639566487916,-0.0013909238921151479,0.0,0.0006077801943160654,-0.00041789474377419743,0.5311559749164042,1.342055311232018,0.0
2003-01-02 09:30:00,0.007028069147240856,-0.00638403323783443,0.01533587606384379,-0.0018220255727338097,-0.004956888288963808,0.5415471165714675,1.37263052121726,0.0
2003-01-02 16:00:00,0.024985954417241496,-0.009462581996789288,0.0,-0.0019474682596168913,0.0007780430056714832,0.546312831783307,1.3603162975166747,0.0
2003-01-03 09:30:00,-0.0017570783458746853,-0.0010616106488618993,0.0,-0.0007321001850479902,-0.0023860817565277696,0.543198324500712,1.3485544295989766,0.0
2003-01-03 16:00:00,0.004839885388191245,0.0027155018671372044,0.0,0.0008542836013110122,0.006340877513730209,0.5495532829059686,1.3555883184281714,0.0
2003-01-06 09:30:00,-0.0012040865252279653,-0.0015312160660307939,0.012586238604292088,-0.0007317844132914697,-0.0027060962021029215,0.5453343838350043,1.3384567104865273,0.0
2003-01-06 16:00:00,0.01885139234658917,-0.0009434197779452091,0.0,0.00012205003497434141,0.009006911087374187,0.5443906653763474,1.330914365809485,0.0
2003-01-07 09:30:00,-0.000645437666339177,1.6235886923787746e-07,-0.0037289573420360433,-0.0002442114906784365,-0.0003480014614350857,0.5395042433400657,1.323601029118595,0.0
2003-01-07 16:00:00,-0.0018299138465035503,0.0031869333901448638,0.0,0.0009762630955267859,0.0032349247244919115,0.5409949981085556,1.3256941533465418,0.0
