datetime,VBINX_r,SPY_r,IWM_r,QQQ_r,GLD_r,TLT_r,SHY_r,Backtest_r,SPY_x,IWM_x,QQQ_x,GLD_x,TLT_x,SHY_x,Backtest_x,SPY_l,IWM_l,QQQ_l,GLD_l,TLT_l
2006-08-30 16:00:00,0,0.003717118,0.00049872,0.001844122,0.002545824,0.003141721,0.000237144,0.00453171,0.257996719,0.139276759,0.179234591,0.163284947,0.87755103,0,1.617344047,1.25,1,1,1,1.25
2006-08-31 09:30:00,0.016615188,0.013484047,0.01744789,0.0147266,0.000573394,-0.011253074,-0.000474137,-0.001011666,0.259781053,0.141976748,0.183498896,0.177137409,0.87048614,0,1.632880245,1.25,1,1,1,1.25
2006-08-31 16:00:00,0,0.016209088,0.020904753,0.014965987,-0.003765862,-0.009530901,-0.000118746,0.002602198,0.258068628,0.141667293,0.183556714,0.178191162,0.694419465,0,1.455903261,1.25,1,1,1,1
2006-09-01 09:30:00,0.005107029,0.002397332,-0.000319962,0.001787409,0.005670104,-0.007547402,-0.000118664,-0.003328973,0.259501342,0.14258248,0.183494707,0.17811707,0.694727138,0,1.458422738,1.25,1,1,1,1
2006-09-01 16:00:00,0,0.006898455,0.011361802,0.009366592,-0.000735382,-0.003041825,-0.000118774,0.002888077,0.258993776,0.14179162,0.182968512,0.180775622,0.687232342,0,1.451761871,1.25,1,1,1,1
2006-09-02 09:30:00,0.007113662,0.009774397,0.015189721,0.011046998,-0.007359571,-0.020594134,-0.000713148,-0.008827182,0.25774995,0.141507616,0.181651664,0.180504193,0.688267118,0,1.449680541,1.25,1,1,1,1
2006-09-02 16:00:00,0,0.003166257,0.002649595,0.005463287,0.003871835,0.008372284,0.000237759,0.008408086,0.2594968,0.142946502,0.183096664,0.177500013,0.659335218,0,1.422375197,1.25,1,1,1,1
2006-09-06 09:30:00,-0.005549933,-0.004689222,-0.003108846,-0.004129696,0.00861647,0.014577419,0.000356976,0.008648382,0.264158488,0.141989352,0.183172877,0.16849477,0.66082484,0,1.418640327,1.25,1,1,1,1
2006-09-06 16:00:00,0,-0.006614152,-0.015905131,-0.002618922,-0.001708624,0.005804558,0.00071265,-0.00102889,0.264411684,0.140777734,0.18306984,0.165954059,0.641229869,0,1.395443187,1.25,1,1,1,1
2006-09-07 09:30:00,0.003044419,0.002006555,0.002376787,0.002844703,0.00097802,-0.005770412,-0.00047468,-0.002184945,0.263447222,0.142627604,0.180147377,0.163894013,0.645589888,0,1.395706104,1.25,1,1,1,1
2006-09-07 16:00:00,0,0.005006399,0.003477743,0.009164259,-0.000895628,-0.002188553,-0.000237466,0.002327784,0.264577735,0.14286033,0.22581979,0.164464242,0.646912284,0,1.444634381,1.25,1,1.25,1,1
2006-09-08 09:30:00,0.001011478,0.011230813,0.01528038,0.008865192,-0.002200285,-0.011062848,-0.000119153,-0.000357278,0.264832666,0.142871352,0.225302041,0.167686447,0.645681884,0,1.44637439,1.25,1,1.25,1,1
2006-09-08 16:00:00,0,-0.006538325,-0.014429745,-0.004929276,-0.007187226,-0.008775275,-0.000950368,-0.01166235,0.271315349,0.144809484,0.183744451,0.167694908,0.648167665,0,1.415731855,1.25,1,1,1,1
2006-09-09 09:30:00,0.00202116,0.001803253,0.003778191,0.001076848,-0.00131619,-0.005253655,-0.00023771,-0.002259262,0.268417811,0.14030918,0.186760122,0.161957149,0.620776948,0,1.37822121,1.25,1,1,1,1
2006-09-09 16:00:00,0,0.003239741,-0.000627306,0.002581713,0.002718295,0.000684597,0.000118863,0.00211057,0.266305875,0.13939253,0.185160818,0.160797738,0.613677684,0,1.365334644,1.25,1,1,1,1
2006-09-12 09:30:00,0.009076936,0.009866803,0.011456304,0.007725267,-0.000821539,-0.00508236,0.000356494,0.002419678,0.266571972,0.139601071,0.186318611,0.159412375,0.613542757,0,1.365446786,1.25,1,1,1,1
2006-09-12 16:00:00,0,0.001243551,0.012723042,0.00617549,-8.22E-05,0.010019617,0.000475523,0.009669163,0.265659832,0.139255911,0.232452728,0.159381772,0.613259866,0,1.41001011,1.25,1,1.25,1,1
2006-09-13 09:30:00,0.000499888,-0.001951463,-0.002144903,-0.001269727,0.01068899,0.002043378,0.000356927,0.002117306,0.264681966,0.135361014,0.229780719,0.187672559,0.592102084,0,1.409598342,1.25,1,1.25,1,1
2006-09-13 16:00:00,0,0.001333351,-0.002149532,0.005509684,0.008948902,0.007570601,0.000356325,0.007239267,0.265615576,0.135763577,0.184368466,0.186300652,0.593603871,0,1.365652142,1.25,1,1,1,1
2006-09-14 09:30:00,0.001498792,-0.002929595,-0.00276988,-0.002528761,-0.000403129,-0.010211243,0.00035599,-0.007806273,0.270541058,0.139529916,0.182894899,0.179333096,0.596638833,0,1.368937801,1.25,1,1,1,1
2006-09-14 16:00:00,0,0.0067664,0.008486391,0.008873822,-0.000241986,-0.004671562,-0.000118718,0.00187363,0.27107017,0.139848183,0.18359846,0.174974496,0.585291176,0,1.354782484,1.25,1,1,1,1
2006-09-15 09:30:00,-0.000997353,-0.003095078,-0.002447993,-0.00188506,0.004518299,-0.007235946,0.000237771,-0.00491751,0.269183074,0.143587101,0.184000931,0.180767388,0.580819136,0,1.35835763,1.25,1,1,1,1
2006-09-15 16:00:00,0,0.002838641,-0.003987654,0.005874927,0.001044153,-0.002659283,0,-6.69567E-05,0.265337593,0.142206203,0.182298432,0.183447166,0.569936515,0,1.34322591,1.25,1,1,1,1
2006-09-16 09:30:00,0.000998348,0.005264594,0.00708344,0.006523316,0.003209516,0.005629213,-1.30E-08,0.007624078,0.28460954,0.146188698,0.191931375,0.196010768,0.570075619,0,1.388816,1.25,1,1,1,1
2006-09-16 16:00:00,0,-0.004865561,-0.002905245,-0.00311585,-0.003919043,-0.001571285,0.000237325,-0.004002783,0.27982873,0.143983511,0.188739678,0.193629253,0.557522088,0,1.36370326,1.25,1,1,1,1
2006-09-19 09:30:00,0.010473519,0.003467032,0.003220425,0.003750783,0.004416212,0.004720652,-0.00035618,0.005595171,0.277333287,0.143631822,0.188175729,0.191694328,0.554737625,0,1.355572792,1.25,1,1,1,1
2006-09-19 16:00:00,0,0.011782442,0.024457338,0.013701558,-0.001758678,0.001076848,0.000474789,0.009743617,0.276192301,0.14339362,0.187674335,0.188873449,0.690076791,0,1.486210495,1.25,1,1,1,1.25
2006-09-20 09:30:00,0,0.000788334,1.37E-07,0.000614307,-0.000800881,0.004009829,-6.37E-09,0.002891988,0.271706806,0.139509242,0.185078367,0.192129193,0.6778222,0,1.466245808,1.25,1,1,1,1.25
2006-09-20 16:00:00,0,-0.00279965,-0.005819159,-0.000818686,0.009938327,0.009837363,0.000711793,0.00687031,0.272708411,0.139836947,0.18538385,0.194235418,0.677918204,0,1.470082829,1.25,1,1,1,1.25
2006-09-21 09:30:00,-0.002961591,-0.001579465,-0.002701737,-0.004096674,0.00452345,0.008391093,0.000118242,0.004940288,0.27249107,0.141277915,0.184783953,0.191327666,0.672607463,0,1.462488067,1.25,1,1,1,1.25
2006-09-21 16:00:00,0,-0.003339235,-0.00917985,0.001439737,-0.003002093,0.000573869,-0.000237138,-0.002245242,0.274424958,0.141844421,0.185394941,0.199435559,0.531553627,0,1.332653506,1.25,1,1,1,1
2006-09-22 09:30:00,-0.004950221,-0.008199675,-0.007993435,-0.006572012,0,0.007647292,0.00047463,-0.000529674,0.273214176,0.14062048,0.185692533,0.198106106,0.530253996,0,1.32788729,1.25,1,1,1,1
2006-09-22 16:00:00,0,8.89E-05,-0.004144359,0.006202171,0.000792441,-0.004743383,-0.000355523,-0.002398972,0.272746666,0.140596528,0.185693634,0.197854322,0.663878956,0,1.460770106,1.25,1,1,1,1.25
2006-09-23 09:30:00,0.012437576,0.011111256,0.014025778,0.011300507,0.004829778,-0.009054894,-0.000237407,0.002043029,0.273716468,0.139835898,0.187205266,0.197570067,0.665866008,0,1.464193707,1.25,1,1,1,1.25
2006-09-23 16:00:00,0,0.009406593,0.018239808,0.008939435,-0.001733528,-0.004424769,0.000118511,0.003482756,0.272914207,0.13981524,0.186536339,0.196505374,0.669305428,0,1.465076588,1.25,1,1,1,1.25
2006-09-26 09:30:00,-0.001631596,0.000348423,0.000298541,-0.000604476,0.001657589,0.009950975,0.000237981,0.007022183,0.272107391,0.138459778,0.186482318,0.196766482,0.670547834,0,1.464363803,1.25,1,1,1,1.25
2006-09-26 16:00:00,0,-0.005136723,-0.002835427,-0.004835825,-0.001418448,0.007366345,0,0.002167653,0.218569216,0.138888643,0.186811088,0.208293537,0.662883735,0,1.415446219,1,1,1,1,1.25
2006-09-27 09:30:00,0.003962344,0.001312567,0.002244773,0.00242969,-0.002367448,0.000760424,-3.90E-07,0.001134266,0.233512625,0.145340171,0.198551814,0.21015401,0.679382175,0,1.466940795,1,1,1,1,1.25
2006-09-27 16:00:00,0,0.002184933,0.00761538,-0.002827691,0.011311502,0.006073259,0.000237032,0.007662634,0.289029257,0.144154315,0.196913427,0.211728878,0.674295899,0,1.516121776,1.25,1,1,1,1.25
2006-09-28 09:30:00,-0.000986631,-0.002529065,-0.00148202,-0.001417565,0.000625749,0.001414919,3.90E-07,-0.00014443,0.288227847,0.142901656,0.198860082,0.205038631,0.671341858,0,1.506370075,1.25,1,1,1,1.25
2006-09-28 16:00:00,0,0.000786886,0.004303963,-0.000202799,0.000156312,-0.005557088,-0.000236976,-0.002153537,0.293758855,0.143839014,0.203659523,0.205584775,0.538879939,0,1.385722105,1.25,1,1,1,1
2006-09-29 09:30:00,-0.001975694,0.005067138,0.007388659,0.005071966,0.001563087,-0.001705832,0.000236783,0.003263665,0.319573129,0.151264437,0.222191652,0.218987291,0.552541158,0,1.464557667,1.25,1,1,1,1
2006-09-29 16:00:00,0,-0.007996575,-0.009828341,-0.009487303,-0.001872727,0.001043643,-0.00011844,-0.005978093,0.318202882,0.150585234,0.223748664,0.217353601,0.552160764,0,1.462051145,1.25,1,1,1,1
2006-09-30 09:30:00,0.002969166,0.007534876,0.009481957,0.008355797,2.22E-16,-0.0084472,-5.91E-05,0.001221223,0.320654512,0.151904406,0.229483784,0.228764561,0.538964354,0,1.469771616,1.25,1,1,1,1
2006-09-30 16:00:00,0,-0.003304609,-0.004109158,-0.009498828,0.007817997,0.003645764,0.000237212,0.000333325,0.323726553,0.152463843,0.232293682,0.228693293,0.671520887,0,1.608698257,1.25,1,1,1,1.25
2006-10-03 09:30:00,-0.004933338,-0.002093787,-0.002652842,-0.002857067,-0.003025366,9.54E-05,0.00035532,-0.002410147,0.325803046,0.154597603,0.233168034,0.236420087,0.666539736,0,1.616528505,1.25,1,1,1,1.25
2006-10-03 16:00:00,0,-0.005421028,-0.010933777,-0.007980336,-0.00046683,0.002485127,-0.00023706,-0.004106001,0.325178837,0.154736303,0.234361076,0.233421484,0.534339889,0,1.482037588,1.25,1,1,1,1
2006-10-04 09:30:00,0.012890221,0.009230624,0.01105459,0.011345088,0.012844418,-0.001430028,0.000355764,0.009541372,0.324412048,0.155334541,0.232919835,0.229574112,0.532545398,0,1.474785935,1.25,1,1,1,1
2006-10-04 16:00:00,0,0.010801376,0.017139421,0.012849297,0.006763538,-0.004583242,0.000118563,0.008097505,0.319410335,0.192918663,0.228089076,0.215518952,0.664930007,0,1.620867032,1.25,1.25,1,1,1.25
2006-10-05 09:30:00,0.000489721,-0.000172426,-0.000871319,-0.001208589,0.003511657,0.006235288,0.000474167,0.004403708,0.318437045,0.193301244,0.225259199,0.20520888,0.670163787,0,1.612370154,1.25,1.25,1,1,1.25
2006-10-05 16:00:00,0,8.62E-05,-0.00247162,-0.007459637,0.002738692,0.006291668,-0.000355491,0.001809992,0.317346087,0.192526223,0.225430435,0.2064365,0.536383873,0,1.478123118,1.25,1.25,1,1,1
2006-10-06 09:30:00,-0.000489481,0.004050718,0.005975341,0.005688236,0.005993536,-0.003694506,0.000592697,0.003108339,0.320611276,0.196484646,0.227558812,0.223058676,0.540193482,0,1.507906892,1.25,1.25,1,1,1
2006-10-06 16:00:00,0,-0.00523606,-0.008837917,-0.002019754,-0.016817578,-0.004659104,0.000236847,-0.010165166,0.32208008,0.196825898,0.227949434,0.222782923,0.543480807,0,1.513119143,1.25,1.25,1,1,1
2006-10-07 09:30:00,0.004405519,0.001380884,0.001461965,0.000404263,0.003144926,0.001814697,0.000236874,0.002415096,0.316881969,0.195605373,0.228946555,0.199090764,0.536106112,0,1.476630773,1.25,1.25,1,1,1
2006-10-07 16:00:00,0,0.004222301,0.011239191,0.006473801,0.006728896,-0.006198169,-0.000236818,0.002300151,0.251682481,0.155399721,0.227690373,0.198259366,0.535187698,0,1.36821964,1,1,1,1,1
2006-10-10 09:30:00,0,0.0015441,0.000866099,0.000603328,-0.00288626,-0.001055012,0.000237129,-0.000466254,0.253884886,0.155577495,0.229768999,0.196097379,0.536165787,0,1.371494546,1,1,1,1,1
2006-10-10 16:00:00,0,-0.000599717,0,-0.000200864,0.007693434,0.00124865,-0.000118409,0.001972484,0.254239293,0.155625424,0.229637828,0.19543959,0.534561465,0,1.3695036,1,1,1,1,1
2006-10-11 09:30:00,0.001948984,-0.003257479,-0.002595593,-0.001607875,-0.001738567,0.001630867,0.000236106,-0.001105743,0.260777138,0.158681954,0.234766246,0.203494645,0.543803405,0,1.401523389,1,1,1,1,1
2006-10-11 16:00:00,0,0.00636454,0.005205219,0.008452445,-0.000757163,-0.011493199,-0.000946982,-0.001847934,0.265392686,0.160037262,0.236529395,0.206279537,0.540591858,0,1.408830738,1,1,1,1,1
2006-10-12 09:30:00,0.005350497,0.00555506,0.006760662,0.006386126,0.005835018,-0.008332995,0.000474189,0.000803187,0.264490759,0.159784367,0.236526382,0.206970653,0.535760233,0,1.403532394,1,1,1,1,1
2006-10-12 16:00:00,0,0.002209706,0.008429833,0.001784652,0.010095766,0.006839326,-0.000355258,0.00810133,0.264093622,0.159556122,0.23634493,0.206959703,0.535362551,0,1.402316927,1,1,1,1,1
2006-10-13 09:30:00,-0.003386532,-0.000932551,0.000707888,0.00059385,-7.47E-05,0.002328682,0.000118471,0.001222029,0.263339561,0.157560415,0.236737889,0.200685126,0.528396293,0,1.386719283,1,1,1,1,1
2006-10-13 16:00:00,0,-0.002970877,-0.001415801,-0.002571731,0.005146964,-0.017233023,-0.000592217,-0.009650184,0.263117254,0.157669089,0.237425966,0.207168469,0.52811163,0,1.393492407,1,1,1,1,1
2006-10-14 09:30:00,0,0.006980773,0.00864896,0.012296995,-0.00378475,-0.008964287,0.000829338,0.000657206,0.255160545,0.155630666,0.231049897,0.220508173,0.4993935,0,1.36174278,1,1,1,1,1
2006-10-14 16:00:00,0,-0.004903635,-0.011948243,0.008816634,-0.004171722,-0.003280328,-0.000473709,-0.003398288,0.255309056,0.155705017,0.231156385,0.165161879,0.498412219,0,1.305744556,1,1,1,0.75,1
2006-10-17 09:30:00,0.00533981,0.000340057,0.003841908,0.000193899,-0.001645616,0.009275312,0.000237525,0.00505147,0.251643316,0.153227604,0.235317829,0.162992268,0.495919228,0,1.299100245,1,1,1,0.75,1
2006-10-17 16:00:00,0,0.004586385,0.004535133,-0.003883515,0.006144103,-0.001185721,0,0.001691411,0.252774553,0.153586987,0.23679371,0.217445647,0.489882693,0,1.350483589,1,1,1,1,1
2006-10-18 09:30:00,-0.009656931,-0.009215226,-0.011851741,-0.00935646,-0.02844796,-0.004947057,0.000118613,-0.014960861,0.253976882,0.154849356,0.240577301,0.213913964,0.495002244,0,1.358319746,1,1,1,1,1
2006-10-18 16:00:00,0,-0.003925241,-0.007709894,0,-0.002682861,0.011035991,0.000355312,0.002844663,0.245697168,0.152305238,0.231328405,0.125439883,0.482048134,0,1.236818829,1,1,1,0.75,1
2006-10-19 09:30:00,0.007313352,0.001798793,0.00489212,0.002754386,0.001921451,-0.003146804,0.000118187,0.000557372,0.245061527,0.152104281,0.229863208,0.12577448,0.477423007,0,1.230226503,1,1,1,0.75,1
2006-10-19 16:00:00,0,0.007952805,0.005297867,0.004513344,0.007364268,0.00532703,0,0.007319185,0.247967995,0.152898271,0.232195852,0.128794622,0.476935841,0,1.238792581,1,1,1,0.75,1
2006-10-20 09:30:00,-0.000484033,0.004496205,0.00498496,0.00625133,-0.001827635,-0.002158718,-1.46E-07,0.002050612,0.242880354,0.152747827,0.230999278,0.126267541,0.470720122,0,1.223615122,1,1,1,0.75,1
2006-10-20 16:00:00,0,-0.002280448,-0.009778841,-0.004270957,-0.012282583,-0.00973552,0.000118409,-0.009326902,0.252696959,0.156956593,0.240480153,0.126461172,0.476136492,0,1.252731369,1,1,1,0.75,1
2006-10-21 09:30:00,0.0024211,0.001524019,0.002433176,0.000195057,0,-0.002581965,-0.000118013,-0.000364344,0.254619908,0.155315574,0.237588046,0.120619572,0.45571599,0,1.22385909,1,1,1,0.75,1
2006-10-21 16:00:00,0,0.000338095,0.003997701,0.00662768,0.002008149,0.009358771,-0.000118409,0.006926704,0.264368252,0.159164858,0.249772803,0.113477717,0.461356934,0,1.248140565,1,1,1,0.75,1
2006-10-24 09:30:00,0.001449293,0.006675332,0.007394498,0.004066752,0.011022956,0.007299649,0.000118041,0.008517012,0.266457127,0.159619841,0.24786746,0.113917757,0.451293894,0,1.239156079,1,1,1,0.75,1
2006-10-24 16:00:00,0,-0.003693151,-0.001411604,0.000771475,-0.00236351,-0.004406629,0.000118409,-0.003203389,0.261151873,0.158115387,0.246394303,0.110237635,0.441439224,0,1.217338422,1,1,1,0.75,1
2006-10-25 09:30:00,-0.000964679,-0.005054995,-0.005371808,-0.005010887,-0.006572418,-0.007966957,-0.000710644,-0.007593814,0.258307871,0.157654169,0.246144434,0.109667452,0.437682579,0,1.209456505,1,1,1,0.75,1
2006-10-25 16:00:00,0,0.005249814,0.004690179,0.007747395,0.00684668,-0.007535227,-0.000236863,0.001379095,0.251560759,0.155657527,0.240675218,0.108187594,0.434883458,0,1.190964557,1,1,1,0.75,1
2006-10-26 09:30:00,-0.001931457,-0.006990908,-0.006789763,-0.005189173,-0.007258649,-0.00419582,9.66E-07,-0.006776057,0.254974178,0.159903013,0.243344245,0.106694951,0.445833085,0,1.210749471,1,1,1,0.75,1
2006-10-26 16:00:00,0,0.0041564,0.004272938,0.008307593,-0.003155461,-0.004614757,-0.000473945,0.001266183,0.253147653,0.159945688,0.241620625,0.138397344,0.442063655,0,1.235174964,1,1,1,1,1
2006-10-27 09:30:00,0.001451278,0.005744039,0.007800262,0.004215061,0.006485462,0.003628644,0.000947866,0.006216102,0.252844876,0.159815859,0.24112207,0.138414737,0.44179534,0,1.233992882,1,1,1,1,1
2006-10-27 16:00:00,0,-0.00554339,-0.013791106,-0.002098855,0.006750568,-0.000903836,0.00035527,-0.003557968,0.250580596,0.158749225,0.240234454,0.136495574,0.438995207,0,1.225055056,1,1,1,1,1
2006-10-28 09:30:00,0.000966608,-0.001013937,-0.002854164,4.54E-07,0.001828642,0.003316315,0.000118317,0.001002536,0.24831608,0.15624004,0.240175752,0.13915394,0.435928516,0,1.219814328,1,1,1,1,1
2006-10-28 16:00:00,0,0.00177544,0.006010389,-0.002294436,0.008670513,0.006010799,0.000118312,0.004653767,0.249573186,0.15646371,0.241601685,0.138785594,0.436090864,0,1.222515039,1,1,1,1,1
2006-10-31 09:30:00,0.000482219,0.004895213,0.005120764,0.003640797,0.001734361,0.006983697,0.00020129,0.006174362,0.25253764,0.159011214,0.244755764,0.138636122,0.428473053,0,1.223413794,1,1,1,1,1
2006-10-31 16:00:00,0,-0.004535156,-0.01188797,-0.002864197,-0.007000436,-0.011210367,0.000236819,-0.009154859,0.24992417,0.158072971,0.243205359,0.104574364,0.420467359,0,1.176244224,1,1,1,0.75,1
2006-11-01 09:30:00,0.005788781,0.007508772,0.012174475,0.008234442,0.003941813,0.007925445,-0.000354994,0.009285118,0.245471312,0.15289009,0.239782822,0.102300521,0.404121865,0,1.144566611,1,1,1,0.75,1
2006-11-01 16:00:00,0,0.000418715,0.008490152,0.002469079,0.000377552,0.005176229,-0.000236835,0.004042024,0.241405379,0.150323883,0.235827887,0.136339241,0.392354814,0,1.156251204,1,1,1,1,1
2006-11-02 09:30:00,0.002398052,0.001757748,0.001262806,0.000947772,-0.001585071,0.007427711,0.000355368,0.003541027,0.244543091,0.154563869,0.246218015,0.137370352,0.390481137,0,1.173176464,1,1,1,1,1
2006-11-02 16:00:00,0,0.002255991,0.002662584,0.003596403,-0.005367342,-0.027622185,0,-0.009434372,0.247983484,0.156862067,0.250824,0.142393914,0.381912816,0,1.179976281,1,1,1,1,1
2006-11-03 09:30:00,0.01339688,0.011088019,0.018308512,0.010938938,0.023333525,0.002527066,0.000236643,0.012524899,0.245588563,0.156444516,0.247916084,0.142942765,0.352283763,0,1.145175691,1,1,1,1,1
2006-11-03 16:00:00,0,0.0080805,0.006862476,0.00130597,0.010323827,0.005243562,0,0.006400498,0.238396034,0.151135577,0.241519348,0.127203372,0.344867196,0,1.103121526,1,1,1,1,1
2006-11-04 09:30:00,0.000944529,0.000654248,0.001227047,0.000559027,-0.006542674,-0.013441763,-0.00035502,-0.004886281,0.236293502,0.153848129,0.248147155,0.125626504,0.338232568,0,1.102147857,1,1,1,1,1
2006-11-04 16:00:00,0,0.003106139,0.004356705,-0.000558715,0.009175714,-0.003762023,-0.000473777,0.001152097,0.235811021,0.153568544,0.246512486,0.123429442,0.330737156,0,1.090058649,1,1,1,1,1
2006-11-07 09:30:00,-0.000943638,-0.003096504,-0.003253229,-0.001676692,-0.00337298,0.006225419,-0.000237378,-6.04857E-05,0.240461165,0.154477073,0.255595855,0.123807992,0.32653383,0,1.100875916,1,1,1,1,1
2006-11-07 16:00:00,0,0.001226108,0.00244798,0.002986189,0.013684528,-0.001724293,-0.00023711,0.002565729,0.240484329,0.154898607,0.255963392,0.123473238,0.32613228,0,1.100951845,1,1,1,1,1
2006-11-08 09:30:00,-0.006609629,0.002693996,0.002713634,0.003907637,0.006677297,0.00071151,0.000237278,0.003111785,0.238771822,0.153434554,0.255966887,0.12214677,0.332158091,0,1.102478124,1,1,1,1,1
2006-11-08 16:00:00,0,-0.009851808,-0.015965376,-0.00926784,-0.022422502,-0.022743406,-0.001540891,-0.017484919,0.239427233,0.15403687,0.256911366,0.122178539,0.33180207,0,1.104356078,1,1,1,1,1
2006-11-09 09:30:00,0.003326861,-0.000246874,0.001374828,0.001309684,0.010620275,0.001038898,0.000119131,0.001920175,0.231744827,0.14914549,0.242853754,0.108553124,0.290126668,0,1.022423862,1,1,1,1,1
2006-11-09 16:00:00,0,0.004276986,0.009748716,0.003736939,0.001532555,0.000311354,0.000474789,0.003592547,0.230848661,0.148408162,0.241883707,0.107516681,0.288228833,0,1.016886044,1,1,1,1,1
2006-11-10 09:30:00,-0.002368632,-0.008599423,-0.011014095,-0.015078121,0.002768799,0.000726266,-0.000237916,-0.006744775,0.230728346,0.147509218,0.241621066,0.107573999,0.288292385,0,1.015725015,1,1,1,1,1
2006-11-10 16:00:00,0,0.004873986,0.00714969,0.008883028,0.000290721,-0.001244116,-0.001305245,0.003920247,0.230916219,0.147798769,0.235699849,0.081585243,0.284584481,0.019415438,1,1,1,1,0.75,1
2006-11-11 09:30:00,-0.009021835,-0.00674107,-0.009830193,-0.005245777,-0.012857801,-0.001246161,0.000594047,-0.005710133,0.237237911,0.150695579,0.239001529,0.080379968,0.280478679,0.012206334,1,1,1,1,0.75,1
2006-11-11 16:00:00,0,-0.005131626,-0.006893699,-0.011111112,-0.016189543,-0.004157582,-0.000593694,-0.007275236,0.233147817,0.148603134,0.235791119,0.077366926,0.28082144,0.024269563,1,1,1,1,0.75,1
2006-11-14 09:30:00,-0.002395695,0.003161458,0.004859068,0.005142233,0.001271591,-0.005009553,-0.00059375,0.001319153,0.232856829,0.149027895,0.22990788,0.073658198,0.27861069,0.035938508,1,1,1,1,0.75,1
2006-11-14 16:00:00,0,-0.004561312,-0.004697375,-0.00890485,-0.01075753,-0.015944655,0,-0.009043119,0.232653372,0.148881421,0.229605696,0.073626676,0.278834325,0.03639851,1,1,1,1,0.75,1
2006-11-15 09:30:00,-0.009126008,-0.006165161,-0.007495543,-0.00707363,-0.001359258,0.011726338,0.000475817,-0.001028269,0.23102361,0.148667771,0.223708688,0.072009611,0.269875604,0.054714717,1,1,1,1,0.75,1
2006-11-15 16:00:00,0,-0.009472688,-0.012027986,-0.009433924,-0.009603781,0.012959593,0,-0.003187024,0.228927455,0.147765756,0.22171332,0.072018747,0.27332171,0.056253012,1,1,1,1,0.75,1
2006-11-16 09:30:00,0.000969769,0.000423192,0.002265004,0.0005837,-0.001527044,-0.003536422,0.000594132,-0.000491187,0.228268828,0.148699436,0.219793522,0.071184376,0.276347577,0.05570626,1,1,1,1,0.75,1
2006-11-16 16:00:00,0,8.46E-05,0.000423715,0.002330963,-0.002982328,-0.001983319,0,-0.000165849,0.228283026,0.14880703,0.219765564,0.071154822,0.276442808,0.05554675,1,1,1,1,0.75,1
2006-11-17 09:30:00,0.009201077,0.009642833,0.011859574,0.010852361,0.011044654,0.000732042,-0.000475216,0.007332605,0.228880773,0.14871514,0.221357634,0.070903706,0.27614414,0.053998607,1,1,1,1,0.75,1
2006-11-17 16:00:00,0,0.005026793,0.007534547,0.00517638,0.002048164,0.003344482,0.000594047,0.004518456,0.227396492,0.148479872,0.218513042,0.092412492,0.272762513,0.040435589,1,1,1,1,1,1
2006-11-18 09:30:00,0.001919174,-0.000500139,-0.002908514,-0.001335031,-0.004618064,0.000937082,-0.000475418,-0.001035747,0.229771937,0.151912182,0.219789547,0.093582298,0.27722552,0.027718517,1,1,1,1,1,1
2006-11-18 16:00:00,0,0.003252702,0.006249958,0.00210084,0.005476126,0.005203455,-0.000118736,0.004106525,0.229490108,0.151478709,0.219446802,0.093289475,0.277668876,0.02862603,1,1,1,1,1,1
2006-11-21 09:30:00,0.000957807,-0.004987494,-0.00386469,-0.004002497,-0.00052944,0.008076016,1.94E-07,-0.00042496,0.22927344,0.150837238,0.219654697,0.093037687,0.276113637,0.031083301,1,1,1,1,1,1
2006-11-21 16:00:00,0,0.004177458,0.008729458,0.01243785,0.010217142,-0.003799969,0.000950499,0.004960762,0.231433762,0.151790033,0.220555553,0.092580587,0.275518844,0.028121221,1,1,1,1,1,1
2006-11-22 09:30:00,-0.007655477,-0.011814788,-0.012088268,-0.010205856,0.000899086,0.006906815,0.000831358,-0.004754577,0.230078069,0.153462019,0.218786783,0.090512936,0.282284018,0.024876175,1,1,1,1,1,1
2006-11-22 16:00:00,0,-0.002694283,0.002641866,-0.005728452,0.006062859,-0.001945275,-0.000237184,-0.001596687,0.225447182,0.151733609,0.215669033,0.068224266,0.285654949,0.053270961,1,1,1,1,0.75,1
2006-11-23 09:30:00,0.007714535,0.006331616,0.009014796,0.009794314,-0.000372018,-0.006873647,-0.000712319,0.002865545,0.225179883,0.151329977,0.216269773,0.06916428,0.28826517,0.049790917,1,1,1,1,0.75,1
2006-11-23 16:00:00,0,0.008389262,0.013331514,0.010270007,-0.001339744,-0.011052577,-0.00106855,0.001966169,0.225445559,0.151122871,0.21597516,0.069016832,0.367828311,0,1.029388732,1,1,1,0.75,1.25
2006-11-25 09:30:00,-0.003349264,-0.008652332,-0.006104128,-0.006400311,-0.013414727,0.010236524,0.000119451,-0.001402853,0.225808101,0.151014873,0.216500862,0.069112047,0.369805154,0,1.032241036,1,1,1,0.75,1.25
2006-11-25 16:00:00,0,-0.003021156,-0.00081875,-0.000189447,0.005514398,0.003618683,0.000594118,0.001015141,0.224846439,0.150860948,0.216047377,0.089988671,0.376559819,0,1.058303254,1,1,1,1,1.25
2006-11-28 09:30:00,-0.000480083,-0.00252528,-0.003687546,-0.001326574,0.000601014,0.005047643,0.000118336,0.000544312,0.225412412,0.15115655,0.216543066,0.09013895,0.37721038,0,1.060461358,1,1,1,1,1.25
