,SPY_r,IWM_r,QQQ_r,GLD_r,TLT_r,VBINX,SHY_r,Backtest_r,SPY_x,IWM_x,QQQ_x,GLD_x,TLT_x,SHY_x,Backtest_x
2005-08-18 16:00:00,0.0011470626510350357,0.0,-0.0007717777404625537,-0.0025033455280688566,0.003638352176726256,0.0,0.0006196158842484145,0.0010784941302911467,0.30368858821745187,0.18186484176377243,0.23448532418694734,0.31375174895453883,0.4662945757135685,0.0,1.500085078836279
2005-08-19 09:30:00,0.003600888725720841,0.004322972451161533,0.0012875699879215663,-0.001368970961945104,-0.004584190319145254,0.0005087740021256781,-0.00024755222101713326,-0.00038161165653939405,0.3065798462958302,0.1843329897765901,0.236167685645622,0.318685967775793,0.4690574439183419,0.0,1.5148239334121771
2005-08-19 16:00:00,-0.0013047052427147543,0.0009223366215678208,-0.0017999229056293586,-0.0038839844642449828,0.004498693182319213,0.0,-0.0001238944584208701,0.00022032049489536533,0.3075441092527104,0.18433793351730415,0.23635935122510535,0.3204478376840931,0.4716028026783995,0.0,1.5202920343576123
2005-08-22 09:30:00,0.0008981873038442778,0.0019966355296765492,0.0015453576583921436,0.0055046332800290365,-0.0025597490168727255,0.0015250400786341878,-0.00024838350836065004,0.0015712702829719667,0.31284238703186057,0.1876612853877599,0.24017935480681155,0.32171814396811743,0.47915454462299994,0.0,1.5415557158175492
2005-08-22 16:00:00,-0.0008973812873652731,0.003678801461643122,-0.0010288322780649395,-0.0031934078467154015,0.0014966752031573272,-1.1102230246251565e-16,0.00037182157516069125,-0.00013879738980173827,0.31199490908644945,0.18694243668276114,0.2400486466917939,0.31971052907569547,0.48199689604154816,0.0,1.540693417578248
2005-08-23 09:30:00,0.00024481233644957356,0.00045836222922090997,-7.472429497390465e-08,0.003203638370626205,0.0005343070313863496,-0.0015227178728495216,0.0006201239344576503,0.0014225263691769225,0.313530224082097,0.18661604762018752,0.2440177143400125,0.31132193477805964,0.4920165328410875,0.0,1.5475024536614441
2005-08-23 16:00:00,-0.0021224653061225895,-0.0006106090486763804,-0.0028321318228631265,-0.001824863138686128,0.004054176761308703,0.0,0.00037136667951664926,-2.505173449612397e-05,0.31404775194005036,0.18679839779452653,0.24421927719040715,0.3073235586734822,0.49530379512768763,0.0,1.547692780726154
2005-08-24 09:30:00,-0.0024540769012298957,-0.003513134918564753,-0.0020646960901120615,0.004113368560940023,0.0016998955937626015,-0.0030507304325660956,0.0004943607246834514,0.00015963620789849128,0.31606505082680864,0.18774964385122278,0.24568696169106333,0.3066781482100398,0.4945378041367008,0.0,1.5507176087158354
2005-08-24 16:00:00,-0.006478595924576114,-0.0004598252746728093,-0.0038810347280190394,-0.0079653847966632,-0.0007425480240548232,0.0,-0.0003710327859254292,-0.005908741709747132,0.3158921973525606,0.18728730687020098,0.24542749246846765,0.30823382532987015,0.4960900985998436,0.0,1.552930920620943
2005-08-25 09:30:00,0.0016505893044573838,0.001993704363341786,0.0018177247597550572,0.003899931176875482,0.0008491396538718998,0.002039850648666741,0.00012438379506263253,0.0029177320089649925,0.3101129529171739,0.18851710617855091,0.2450605533617476,0.2978791149912602,0.49798030706247093,0.0,1.5395500345112034
2005-08-25 16:00:00,0.0019777338603663708,0.003520110408332444,0.0005185377236196498,-0.0006855119143288624,0.0023334853874998895,2.220446049250313e-16,-0.0002474823642838464,0.002353390626132562,0.3093299000800229,0.18808581915062375,0.2452552664892179,0.29607582362980767,0.4951070027305579,0.0,1.5338538120802303
2005-08-26 09:30:00,-0.0009044957194849212,-0.00015271144350792465,-0.0015543805852380466,0.0011433569631831286,0.0015868845523601127,-0.004580139973232145,-3.491887006212835e-07,0.00043731703822873284,0.308328789628551,0.1875360343164647,0.2444390317781211,0.2962645561370421,0.4953436266359311,0.0,1.53191203849611
2005-08-26 16:00:00,-0.0059269096330200055,-0.01616836534985855,-0.0018167662033936605,-0.003883006027478375,-0.0019017537897145775,2.220446049250313e-16,-0.0007424576350069101,-0.007420648019339586,0.3075595143064152,0.18728192864922844,0.24438836814583162,0.3063834724242186,0.4921996383615398,0.0,1.5378129218872338
2005-08-29 09:30:00,-0.0028982500756533636,-0.00108543642886616,-0.005200210269021066,0.004586103999401514,0.0038113654273701503,0.004090129623220973,4.428026434410981e-08,0.0009377642882132161,0.30399729891966576,0.1836962632737838,0.24744763778421058,0.304746343001106,0.5004496314423769,0.0,1.540337174421143
2005-08-29 16:00:00,0.010630329353697343,0.014589523513890867,0.013068479512204911,-0.005478224024692446,-0.0025309078871473822,-1.1102230246251565e-16,0.00024764086687301123,0.006273499921287281,0.3082907390386778,0.1844933746992661,0.25097602235619143,0.31392775760504926,0.49607140132725636,0.0,1.553759295026441
2005-08-30 09:30:00,-0.0036158480215428,-0.0038243610302601816,-0.00515999409464718,-0.014000481983015733,0.0025373120008180816,-0.0005092921208572632,0.000495407232016909,-0.006294444043495019,0.29947861471326864,0.18085344006898635,0.24587344285251037,0.3218619424572162,0.4946186359951979,0.0,1.5426860760871794
2005-08-30 16:00:00,-0.0016494597938143674,-0.0006142659422173624,0.0015559646899387936,0.0011638501202013707,0.0037962669240481084,0.0,0.0009899888872662022,0.0020679613696246418,0.30031522926182275,0.18188433782316107,0.24628289780766094,0.2982243298007489,0.5122792322057865,0.0,1.5389860268991802
2005-08-31 09:30:00,0.0011565973540299535,0.0010760676650867218,0.0005176064546603687,0.0020925367166955144,0.0012608272585734603,0.008150798902096357,0.001235620829793671,0.0019313079236481416,0.3006548523111364,0.18127714791961447,0.24579112608973755,0.2948723116396761,0.510974539222056,0.0,1.5335699771822204
2005-08-31 16:00:00,0.011469593011476098,0.02118184125305178,0.008799197950289717,0.006960649974972144,0.007134613516621924,2.220446049250313e-16,0.0013581924029679726,0.015133173678929376,0.3003229598984434,0.18128823570999245,0.24552878903176903,0.2934730614690042,0.5109391340385863,0.0,1.5315521801477952
2005-09-01 09:30:00,-0.0004896212133707056,-0.0016534045040345058,0.0005129307164333241,0.012211934921108947,-0.003617859520488098,0.0015161522423101648,9.866051774309881e-05,0.001331572156845186,0.28219847181381597,0.16884285310440883,0.24004547174700228,0.2775872816245077,0.4876077844130615,0.0,1.4562818627027962
2005-09-01 16:00:00,-0.00024484982643291353,0.0016561427779628879,-0.002051333333333405,0.006601434099704262,-0.0024131361328956213,2.220446049250313e-16,0.0011128091411773955,0.0003083050773992782,0.28297057563601374,0.16891085241404674,0.24145000615276221,0.27173375942865857,0.4975633814547422,0.0,1.4626285750862236
2005-09-02 09:30:00,0.002939120458269162,0.0034566651008722804,0.002055599843410638,0.0004523066383466112,-0.002103038249527067,-0.002522545261721576,-0.0002465421283407432,0.0009813545925037336,0.28284440805703276,0.1689291501723032,0.24061378733398306,0.27165304132333257,0.49992758304064766,0.0,1.4639679699272992
2005-09-02 16:00:00,-0.00472121293807426,-0.008837686973107162,-0.005897435897435743,0.00022599456482863545,0.0029511699921322965,0.0,0.0014824336559271512,-0.0027072704772736636,0.2830950183689356,0.16902458048390442,0.2404873881002643,0.2711198461796542,0.5015146762086496,0.0,1.465241509341408
2005-09-06 09:30:00,0.0031892995398261625,0.0030227071405632966,0.004642779526226493,0.003841762711864316,-0.0015759634422370938,0.006575822161082989,-0.0020969145573321857,0.0028340355640603973,0.29319804754130746,0.1730753407040899,0.24720058557081834,0.26652422856845154,0.5049847868267033,0.0,1.4849829892113706
2005-09-06 16:00:00,0.008478664324843788,0.011902982737547863,0.010012811039465719,-0.0033768123987758525,-0.005473150079504219,-1.1102230246251565e-16,0.000494437565032646,0.0033141211525235773,0.29080762992931974,0.17203533250491995,0.24488321297638393,0.2626981459469475,0.5050399969949242,0.0,1.4754643183524954
2005-09-07 09:30:00,-0.000565188590360699,-0.00044654359144502553,-0.0010167586909949344,0.0031624124689404454,-0.0032811996240798003,0.001004490031159655,-0.00012363995525710436,-0.0013164841452297429,0.29351602810982225,0.17384351966204992,0.24923362736721147,0.2667602985420033,0.5068753363382679,0.0,1.4902288100193548
2005-09-07 16:00:00,0.002264879129617592,0.0034262477324404905,0.002799007704809453,-0.0018013510470613614,-0.006158441282650418,0.0,-0.0006178549363647923,-0.0016350054189994512,0.2931077722759734,0.17368267743985746,0.2487614567107817,0.2676721659088085,0.5046817092043432,0.0,1.487905781539764
2005-09-08 09:30:00,-0.002017641187028296,-0.0025236485407994502,-0.0030447511457978305,0.00879763100394193,0.0030981650162824614,-0.0020078202393731814,0.000494069162336519,0.002117282939095831,0.2938302611426335,0.1741104817191762,0.2491562049734816,0.26754096101223573,0.5017204113020824,0.0,1.4863583201496096
2005-09-08 16:00:00,-0.0012939025944070925,-0.003125450122772877,0.002799719959284186,-0.002683430172553125,-0.0020236660136722096,0.0,-0.0009886554866199715,-0.0019530874022322987,0.2939744575761826,0.17395697932534693,0.24927413878369367,0.2657890615988649,0.5009179449098352,0.0,1.4839125821939234
2005-09-09 09:30:00,0.002671891777544566,0.0035830748021938863,0.00025429061922288554,0.001569506796838871,0.002775284052561444,0.0045270774996348795,5.375518175032568e-07,0.003273292408914532,0.29467014060793173,0.17415075318579104,0.2506105554238021,0.2636547936334551,0.4988442903298761,0.0,1.481930533180856
2005-09-09 16:00:00,0.006218169971442089,0.002528979432773415,0.005328571428571571,0.0038057310859964666,0.00042572371674887144,0.0,0.00024746413891452157,0.004821043013624658,0.2935338563187634,0.17531478132947653,0.2511799724279126,0.26267853784962586,0.5034199795769061,0.0,1.4861271275026846
2005-09-12 09:30:00,-0.0012036688473835433,0.0005931902163778258,0.00025206472114147616,-0.003568242640499597,-0.0036177313856045057,-0.0005005203048412676,-0.0003713780310464765,-0.0029584393671813264,0.293233241838286,0.1746437647022941,0.25206833685717667,0.25570579309050506,0.5141890438986949,0.0,1.4898401803869568
2005-09-12 16:00:00,-0.0008035275404627562,0.0038558801720303126,0.002523315606274945,0.004700067144136177,-0.0033099080371594702,2.220446049250313e-16,0.0,0.0005778302156154358,0.2938490045963392,0.17548331803708592,0.25269147747700854,0.2543012915253675,0.5122650350583204,0.0,1.4885901266941217
2005-09-13 09:30:00,-0.001769232474786775,-0.0020679679210634516,-0.0012586627455908328,-0.006014702740358757,0.0043926442235129315,-0.004008161291964907,0.00024772765616476455,-0.0005485590671824372,0.29730734704442047,0.17587722437295636,0.25534282830593574,0.25766136142980706,0.5036379214203391,0.0,1.489826682573459
2005-09-13 16:00:00,-0.0037862967160147143,-0.005625536389687658,-0.0012600554435483469,-0.001344643687688163,0.0008531783094458678,0.0,0.0003710451545095861,-0.0023412156708363815,0.29598114765065975,0.1753962526784487,0.2544255801785399,0.2559232570996436,0.5050183569791352,0.0,1.486744594586427
2005-09-14 09:30:00,0.0006468629396103598,0.00044633495601487105,0.0005047326393317064,0.0058348068708526935,-0.00021246118577067374,-0.0025152178076534026,0.0004938722911591586,0.001907296320958313,0.2893212098635025,0.16919604083766773,0.2564752636478944,0.27867630224018153,0.5217272707381206,0.0,1.5153960873273669
2005-09-14 16:00:00,-0.004283166385698478,-0.011904688031459276,-0.011853769893882982,0.003123583221775972,-0.0036239287998294234,0.0,-0.000617832442358357,-0.00747733102627888,0.29308159800526284,0.17002792424084354,0.2625505520501642,0.2955859520475894,0.5543590905264484,0.0,1.5756051168703085
2005-09-15 09:30:00,0.003083716737453557,0.0013553493338116507,0.002041719939902098,0.006227824871615217,-0.0013908155583186588,-0.0005041973443458136,8.612344066794009e-07,0.002830434415202172,0.30455573610298453,0.17499401876250045,0.26576765372286815,0.3012139319086049,0.5496328845971401,0.0,1.5961642250940982
2005-09-15 16:00:00,-0.003560110156488716,-0.004812753942329828,-0.002547070939738827,0.003978691247626509,-0.006855908020480195,2.220446049250313e-16,-0.0002473723167786268,-0.0051752227440554355,0.30200366171642584,0.17422382726902005,0.2639008997791121,0.2969910550996816,0.5500396762369739,0.0,1.5871591201012136
2005-09-16 09:30:00,0.00548025687354925,0.006045300299194478,0.002298328805446115,0.00836638081754204,-0.004422285844590035,0.00403668909032695,0.0003708791169980685,0.0035433268910870144,0.30514276042639976,0.17563331293122,0.2635317149427409,0.306209129784112,0.53326147210354,0.0,1.5837783901880127
2005-09-16 16:00:00,0.0016220356458547247,0.005558089229382723,0.0038217070063695235,0.000436703066303501,-0.002166901338020555,-1.1102230246251565e-16,-0.0011127102292054492,0.0014728742740195769,0.30724989760742705,0.1763282749865513,0.26606189487223214,0.29850503782804766,0.5319637544106994,0.0,1.5801088597049575
2005-09-19 09:30:00,-0.0002429664582817015,-0.0011951089285944239,-0.0020305002983312948,0.009821038847664942,0.0008676713240505229,-0.0030156840423560816,0.00037195769827413905,0.002498999139719976,0.3215170442340927,0.1795422464856235,0.27326692804897396,0.2944663497057885,0.5239226485950036,0.0,1.592715217069482
2005-09-19 16:00:00,-0.0030777111599763485,-0.003589560221514243,-0.005849440488300939,-0.00043224551545284484,0.0013018333694945206,-1.1102230246251565e-16,-0.00012375649591689353,-0.002664550751959556,0.3197990677159478,0.1787228865062696,0.27226306917729803,0.28864353216053723,0.5212544710665006,0.0,1.5806830266265532
2005-09-20 09:30:00,0.0008934900455215278,0.0021013738630915046,0.001790709946186242,0.005837837837837867,-0.00010746994902854912,-0.005040220906963433,-4.079847429894201e-07,0.002824742940378021,0.3325212585919522,0.1874168223994419,0.2880902935662981,0.286486519517344,0.5075121412335521,0.0,1.6020270353085884
2005-09-20 16:00:00,-0.009334367110414798,-0.016476901843112568,-0.005873340143002892,-0.0062338779019778245,0.0027088525007166186,0.0,-0.0007424576350069101,-0.00816741828797534,0.3289245234671964,0.1850873963547048,0.2839190081919788,0.2805701398122465,0.5054331050373415,0.0,1.583934172863468
2005-09-21 09:30:00,-0.002129853843563123,-0.0019798115084828094,-0.0028252766603262813,0.0075708847069002605,0.007996374771089165,-0.005065825419885872,0.0013616720874813915,0.0044764117463075605,0.32028063762914133,0.18216921116368837,0.2846158579828962,0.2744071891945743,0.5309702039061325,0.0,1.5924430998764327
2005-09-21 16:00:00,-0.007225527488089911,-0.014191988618830975,-0.008243173621844568,0.010304829956855777,0.0012864815746835845,-1.1102230246251565e-16,-0.0003709992533883488,-0.0038757493080830343,0.32508199419891043,0.18468811567935445,0.28898764158549806,0.2717196767342104,0.5257606991255706,0.0,1.596238127323544
2005-09-22 09:30:00,0.000330468226350078,0.0010833448795539713,-0.0015587063793717215,-0.004674904278051284,-0.00032206448918670194,0.0020364448515435285,0.0004952572329581795,-0.0016043963878863928,0.31878008261715374,0.18051496369087597,0.2838763049673593,0.27686778636760584,0.5231648852622051,0.0,1.5832040229052
2005-09-22 16:00:00,0.003224464734794541,0.004020442369582433,0.00520291376698534,-0.010247630230572291,-0.0006426582207563758,0.0,-0.0001236799756271223,4.491597631381552e-05,0.3202568883410062,0.1812474213348745,0.28448765766874007,0.27898667066895494,0.5253934016122708,0.0,1.5903720396258465
2005-09-23 09:30:00,-0.0008242147636745578,-0.0018846826803284866,-0.0036233487643309026,-0.0034512510040715094,-0.002785602970734713,1.444322488275418e-07,-0.0001237467040303697,-0.004063892425681681,0.32036440438765085,0.18145765004400424,0.284603419954146,0.2787818097613646,0.5257352997154796,0.0,1.5909425838626452
2005-09-23 16:00:00,0.0016496536068897338,0.008822148137716646,0.006493506493506329,0.0017315584040789034,-0.004728661857216765,-1.1102230246251565e-16,-0.0007420779404347932,0.002006945980501694,0.3239837358163261,0.1832661396965403,0.2873295149164663,0.27458254755287403,0.5256344933636906,0.0,1.5947964313458973
2005-09-26 09:30:00,0.004775947903950417,0.006750673630470105,0.005677894487902346,-0.009507325183822801,-0.005400117770980373,2.220446049250313e-16,-0.001609274157126972,-0.0012304015411971044,0.3206167574575938,0.18770230246669908,0.28013131038666156,0.28759509537560507,0.5342593454567661,0.0,1.6103048111433256
2005-09-26 16:00:00,-0.003605925346810257,0.0,-0.0053888374290776975,0.015924956369982368,0.000868537608636144,-1.1102230246251565e-16,0.0008678278766263148,0.002365457922246968,0.3236269566377274,0.18896773383191112,0.28166965987609255,0.2879056275205093,0.5358662794904463,0.0,1.6180362573566867
2005-09-27 09:30:00,-0.0004935938596034584,-0.0015242096070374744,0.0007737341985205592,-0.00923343354090611,0.0008691207307804927,2.220446049250313e-16,0.0003711124956595757,-0.0024036284108818677,0.3240398091543701,0.18813823145103986,0.28337739524788624,0.2868506134267846,0.5435781540289121,0.0,1.6259842033089926
2005-09-27 16:00:00,0.0002469223234098372,-0.0018314256027821552,-0.003093658079565298,0.0023840702727366825,0.0005419204684702361,-1.1102230246251565e-16,-0.0007430039439573211,-0.00017151652321028052,0.3258411323874774,0.18813594362945452,0.28501784183550466,0.28431840706711164,0.5471203164843812,0.0,1.6304336414039295
2005-09-28 09:30:00,0.003126471634489425,0.00259957254830101,0.0023271427943538647,0.0010810594594594658,0.0007577943161454215,0.0010235189829082003,-0.0003712510228494059,0.002900691118280247,0.32565228515458183,0.18877007714709187,0.2848795185291898,0.2833495895136464,0.5576102824484191,0.0,1.640261752792929
2005-09-28 16:00:00,-0.002132387435413663,-0.003965258502363844,-0.0020639319950429558,0.010799136302357182,0.0059530577546602625,0.0,0.0007438329179085823,0.00433929466616717,0.32568520544636037,0.1892598088496147,0.2858054088436828,0.28270526594199086,0.5578907742201886,0.0,1.6413464633018373
2005-09-29 09:30:00,-0.0009863503538025675,-0.0009187065294536945,-0.0012924218237869711,0.0012820940444893125,-0.003659103496069571,0.005112578741489626,-0.000248272787888415,-0.002580869041960605,0.32851801325855223,0.19413968986343225,0.2924491077067377,0.2758865517479723,0.5614005399571134,0.0,1.652393902533808
2005-09-29 16:00:00,0.009132052427839099,0.011954007662835275,0.014755371090981795,0.005121574794674011,-0.000863941703324822,0.0,-0.00012392516570347567,0.01055542823500035,0.3283146117900609,0.19387706680263123,0.29305973095832,0.2727029790519724,0.5570280252766862,0.0,1.6449824138796707
2005-09-30 09:30:00,-0.0003262894727569243,0.00015153739071371852,-0.0007657047188381894,-0.00021227177122162821,0.0006490303017523402,0.0005085999032754529,6.456450154512794e-07,2.813463872778537e-05,0.32287332989327655,0.19896600365931147,0.2937066915338369,0.2623143331298944,0.5915109741505946,0.0,1.669371332366914
2005-09-30 16:00:00,0.00342519972047306,0.005299787927017352,0.007403651131153932,-0.008281991930346178,-0.004104612138591146,0.0,-0.0008674101933362488,-0.00027669951349802366,0.32382727240503617,0.19951862598606096,0.2942064307042416,0.26189444582400423,0.5974920419736502,0.0,1.676938816892993
2005-10-03 09:30:00,-0.0006499047963679505,0.0015060545214706789,0.0020274281380037174,-0.001713104888370398,-0.0005223585267343234,-0.0010169696771434866,0.0004228440749272089,-7.852502372040257e-05,0.3333472797924128,0.21137837582144073,0.29298529922340616,0.2600439546815525,0.6293617108927843,0.0,1.7271166204115964
2005-10-03 16:00:00,-0.0029277895488597494,0.004512001940502497,0.0005058168814919828,-0.004290025832046851,-0.007299248204605591,-1.1102230246251565e-16,-0.0008703095859755594,-0.005606167047084955,0.33389903224859724,0.2118720374405259,0.2931305700723459,0.25934943263279125,0.6329696552242724,0.0,1.7312207276185325
2005-10-04 09:30:00,0.00154978478219725,0.0013477590325083888,0.0015168256210085218,0.0053856098830507015,0.0027440159600018443,-0.006106378071070395,0.0006221837227762261,0.00437366838847043,0.3371801946842265,0.2226422752939973,0.2899957000216698,0.25458427999628114,0.6341358867865867,0.0,1.7385383367827616
2005-10-04 16:00:00,-0.012786057392409456,-0.01644733925451569,-0.008076729128640214,-0.004713884924528844,0.0005471708258562025,2.220446049250313e-16,-0.0007462504292375938,-0.011098249761664803,0.3352892795691393,0.22161993072594283,0.2880117543048213,0.2510415871076721,0.6276110827390787,0.0,1.7235736344466543
2005-10-05 09:30:00,0.0002475879975354367,-0.00015224265809543613,0.00025499479850799034,-0.0015069967382778104,0.0028442241099020382,-0.009216962447841315,0.00024894207599657214,0.0015482800576823567,0.3130314797231663,0.21183366842120518,0.2833028008079668,0.23920701510826267,0.6297924224406269,0.0,1.6771673865012278
2005-10-05 16:00:00,-0.013360849484536086,-0.025391501842397912,-0.013991426761856274,-0.000431220344303207,0.0015270506108200355,0.0,0.00024879929393573086,-0.012758999176399388,0.3151821934921986,0.21335641515329992,0.285316897668469,0.24151004931736214,0.6323804836156703,0.0,1.687746039247
2005-10-06 09:30:00,0.0012538232647860692,-0.00015614088091253642,-0.0007745690001941252,0.00560823974097846,-0.0013072397657930557,-0.003617382396057023,0.0007463366183149134,0.0006252923797720774,0.29445897576880004,0.1940745154263419,0.26861493807723363,0.23489455098173706,0.6294853798321693,0.0,1.621528360086282
2005-10-06 16:00:00,-0.004842227457356962,-0.008737666327830684,-0.012393493415956636,0.012655512926973644,-0.002508135305609671,-1.1102230246251565e-16,-0.0007457800153801708,-0.005138741180093256,0.2984705996100708,0.1968096178089947,0.2725790322681315,0.23778459976792365,0.6398783621403845,0.0,1.645522211595505
2005-10-07 09:30:00,0.004194783097087651,0.007398199720493492,0.003921755467597876,-0.004659966207582578,-0.004154810951035093,0.003112183978510208,0.00012447551091887554,-4.637968527382167e-05,0.29741267069209076,0.19441425451040073,0.2695594943343094,0.24770916226159695,0.6342302787990571,0.0,1.643325860597455
2005-10-07 16:00:00,-0.0007518463012159415,0.00156246874999999,-0.0015625520019504346,0.007873994131772921,0.008233615467498678,2.220446049250313e-16,0.0006218283427406046,0.006860172833421204,0.2984771781905526,0.19499721513564755,0.27023909281621933,0.24793636202417982,0.6376200027110684,0.0,1.6492698508776678
2005-10-10 09:30:00,0.0005851670301477707,0.002340395131177342,-0.001825692964421921,-0.0010557432209512552,0.00010799274571704487,-0.004653792509278665,0.00161644172407871,-5.12409177900218e-05,0.3055126586598409,0.19900509520980308,0.27475267059136116,0.25014610263143716,0.6476051743279562,0.0,1.6770217014203985
2005-10-10 16:00:00,-0.00902408088235307,-0.01354084046692594,-0.00365819179513982,0.0012681885168424056,-0.0007621012686357398,0.0,-0.0017374037791660912,-0.006625367544896179,0.305324676329212,0.19852538124421026,0.27448598681891406,0.24948643956144592,0.6484255144229457,0.0,1.676247998376728
2005-10-11 09:30:00,0.003288256984018023,0.004890737259262146,0.0028849007885967115,0.0006333755675189678,0.0006546696297746735,-0.0020778030016979088,-0.0008701422044932183,0.003330710867601136,0.3014054739045214,0.19146973726081343,0.279768878940745,0.24817138288448487,0.6704036128335401,0.0,1.691219085824105
2005-10-11 16:00:00,-0.004706261109442056,-0.018684236437183754,-0.007845266326084399,-0.00021103374636988192,-0.0027221255540995637,0.0,0.0006220604471045554,-0.009116509693459757,0.3027313204213793,0.1923799003039441,0.2815646771465934,0.2510177633583593,0.6742460532380055,0.0,1.7019397144682815
2005-10-12 09:30:00,-0.00033770479689299027,-0.000959931646272616,-0.005798974137437574,0.0029542098112302906,-0.0016378119936233393,-0.0057262411018265125,0.00012388474612246014,-0.0022202746429843202,0.30082819062901267,0.18348519435660277,0.27553379720340676,0.24905493063253842,0.6597200625756127,0.0,1.6686221753971733
2005-10-12 16:00:00,-0.00751751843498194,-0.013132607513334449,-0.006097534302822782,-0.014306774969635394,-0.008092792911356339,0.0,-0.0008703095859755594,-0.015289076184167548,0.30208380199856477,0.18420340555301395,0.2749201322423222,0.25042297772240313,0.6598469203516353,0.0,1.6714772378679394
2005-10-13 09:30:00,-0.0003404174575597496,0.0003243667577468301,-0.0005331335109860502,0.0008538100684658545,-0.004960861079650103,-0.0010473189270833183,0.0003732951670820661,-0.003045502056824025,0.29565997961635865,0.1790942889821555,0.27562043439439354,0.22489502961524127,0.6144138233093175,0.0,1.5896835559174665
2005-10-13 16:00:00,-0.00025539758432990833,0.0037313433441164,0.008273231698072037,0.002772467536201084,0.0013296731301939424,2.220446049250313e-16,-0.00037315586979935755,0.0042665075933511765,0.29289077849721945,0.17757368352629752,0.2727987859715306,0.2233890502041585,0.6034989633051285,0.0,1.5701512615043347
2005-10-14 09:30:00,0.005876067434671173,0.01018312468524063,0.0026472933294321432,-0.011271756699277047,0.0025443341612050308,0.005241271241056111,-0.00012402249864884585,0.0032707120515811797,0.2962212113229224,0.17536927961856477,0.2692972154790591,0.22273419959854854,0.6060469594651892,0.0,1.569668865484284
2005-10-14 16:00:00,0.004656239299282827,0.006559999999999899,0.004751847815421151,0.006668035849944687,-0.004083830112225906,0.0,0.00037335408521110836,0.0028684836611603997,0.29479493909212445,0.17455421846256847,0.2705143922579649,0.22841435921210393,0.6018237989347478,0.0,1.5701017079595094
2005-10-17 09:30:00,0.0010953573005025863,-0.0007951092276525795,0.00026226692043529454,0.009829038671560486,0.0021062718959665716,0.0020857539912395584,0.00024860862680720075,0.003759499348045382,0.2944385352848349,0.17571802384637908,0.27095859907736825,0.22558973716621336,0.611651917164482,0.0,1.5783568125392775
2005-10-17 16:00:00,0.002609410708516613,0.0025453228993745913,0.0028894142369320086,2.220446049250313e-16,-0.00232248401509616,-1.1102230246251565e-16,-0.0007463432650163249,0.0005465884663072729,0.2947201791304366,0.17588236783417052,0.27081722163966104,0.21994826713697038,0.6254674176209879,0.0,1.5868354533622264
2005-10-18 09:30:00,-0.0014273351594219497,-0.0019040729971656623,-0.001047443137927151,-0.00359708013529747,0.0027705741319572486,-0.006243724100270076,0.00024903116582808416,-0.0001093656815787786,0.29777258375393584,0.17927923749314784,0.2722623652142037,0.22299583692907038,0.6295913807536504,0.0,1.601901404144008
2005-10-18 16:00:00,-0.009416529184184896,-0.011605786594410694,-0.006030388202160175,-0.001911233807602497,-0.0016582025387819055,0.0,0.0006222374238149531,-0.007993701562535736,0.2978505571753589,0.1792619842611238,0.2720106236567285,0.2222939958008531,0.6291881024051681,0.0,1.6006052632992325
2005-10-19 09:30:00,-0.0027160149722118554,-0.004182211989170792,-0.005011879074821479,-0.010425574468085008,0.003876175607134824,0.009424097230441575,0.000994575798283659,-0.0028011155241747685,0.2904892619996165,0.1769026759180764,0.27479224671887326,0.2233774755926492,0.6278782018754887,0.0,1.5934398621047041
2005-10-19 16:00:00,0.019404246808510717,0.025843934743983388,0.0251854977416357,-0.00365508508514667,-0.0034194351017237112,-1.1102230246251565e-16,-0.0004969685798725809,0.014191087316398808,0.29178672119387133,0.17676579731722897,0.27544460679368576,0.218018466733429,0.6373776309231266,0.0,1.599393222961342
2005-10-20 09:30:00,-0.0024213870243019464,-0.0017320465760755077,0.0010345775085027764,-0.00021575312904620336,-0.0007737393207580823,-0.008817269086004997,-0.0004971162397928719,-0.001210909665993104,0.2634641109068199,0.16348068478035788,0.2426690264230577,0.2192985800517028,0.6378769629650427,0.0,1.526789365126981
2005-10-20 16:00:00,-0.015231400372104686,-0.016876971076436265,-0.01033319582364256,-0.007554543166218841,0.0034337284385659306,-1.1102230246251565e-16,0.0004973634872595945,-0.008985036888839452,0.2710169131518934,0.16758460901390157,0.24942716714543473,0.22583696828297498,0.6566406603738457,0.0,1.5705063179680505
2005-10-21 09:30:00,0.00526902022303033,0.00481328592773278,0.009396522311396316,0.0030447803392779083,0.0026489239897313777,0.0031393521614715425,0.0004976806011698365,0.0069038925477676975,0.2575832449509243,0.16222510812613375,0.24886735882361746,0.21229871615163876,0.6723313885510214,0.0,1.5533058166033356
2005-10-21 16:00:00,-0.0013526418010597618,0.006227031674484573,-0.0031031550609337266,0.008673048757004587,0.0066057248352808795,0.0,0.00012426388679998013,0.006211542376928767,0.2572353932820204,0.16314612425071442,0.24567403033627455,0.2142939441797936,0.673257898957307,0.0,1.5536073910061101
2005-10-24 09:30:00,0.002624430875017625,0.002062762863466183,0.004669513858636343,-0.002794518486672559,-0.0012035553030973478,0.00991136035770901,-0.0002482011796044459,0.0007795169599164176,0.26126435092856765,0.16534033689378275,0.25516458351905696,0.22421186338382065,0.6747853926673836,0.0,1.5807665273926115
