price,carat,cut,color,clarity,polish,symmetry,flourescence,depth,table,lengthWidth,culet
928,0.41,1,6,2,1,1,8,61,62,1.33,0
928,0.5,1,1,5,2,1,5,63,62,1.35,0
929,0.5,1,1,3,1,0,8,62.8,56,1.41,0
929,0.51,1,2,0,2,1,8,63.2,57,1.34,0
930,0.4,1,4,5,2,1,8,59.7,61,1.41,0
930,0.41,1,4,2,2,1,8,61.8,57,1.31,0
930,0.5,0,1,3,1,1,8,68.7,52,1.38,0
930,0.5,1,1,4,2,0,8,62.8,61,1.35,0
931,0.47,1,2,5,2,0,8,60,58,1.39,0
932,0.54,1,3,0,2,1,8,61.2,57,1.44,0
933,0.41,1,5,5,2,1,8,59.5,60,1.4,0
933,0.5,1,6,1,1,0,7,62.5,58,1.36,0
933,0.5,1,5,0,2,1,8,62.1,59,1.37,0
933,0.51,1,5,3,2,1,3,58.6,59,1.34,0
933,0.51,1,1,2,2,1,8,64.6,58,1.34,0
934,0.46,1,5,3,2,0,8,61.9,56,1.34,0
934,0.46,1,0,4,1,1,8,57.4,59,1.38,0
934,0.51,0,1,2,2,1,8,66.7,57,1.37,0
935,0.5,1,3,1,1,1,7,60.3,61,1.34,0
935,0.51,1,3,1,2,0,8,64.6,63,1.36,0
935,0.54,1,2,0,2,1,8,60.5,62,1.45,0
936,0.4,1,6,2,1,1,8,60.1,61,1.36,0
936,0.42,1,5,4,2,0,7,62.4,58,1.39,0
936,0.51,1,6,0,2,1,8,63.3,60,1.34,0
937,0.36,1,6,6,1,0,8,64.4,55,1.38,0
937,0.4,1,5,4,2,1,8,64.4,61,1.46,0
937,0.51,1,2,0,1,1,8,61.1,60,1.34,0
937,0.56,1,2,0,1,0,8,61.1,61,1.4,0
937,0.57,0,0,1,0,0,6,66.9,61,1.4,0
938,0.5,1,5,1,2,0,8,64.9,62,1.38,0
938,0.5,1,1,2,1,0,8,60.1,62,1.35,0
939,0.41,1,6,5,2,0,8,63,64,1.36,0
940,0.5,1,4,0,1,1,7,60.1,57,1.4,0
941,0.45,1,4,2,2,1,8,63.1,58,1.39,0
941,0.5,1,2,1,2,1,8,61.5,64,1.33,0
941,0.53,1,2,1,2,1,8,58.6,63,1.44,0
942,0.47,0,6,0,1,1,8,66.6,58,1.41,0
942,0.47,0,3,4,1,0,8,56.9,61,1.37,0
942,0.47,1,4,2,1,1,8,61,58,1.35,0
942,0.5,1,6,0,2,1,7,60,61,1.4,0
942,0.5,1,5,1,2,0,8,63.5,58,1.35,0
942,0.55,0,2,1,2,0,4,65.6,58,1.52,0
943,0.46,1,5,4,1,0,8,58.5,60,1.36,0
943,0.5,0,1,4,2,1,8,66.7,57,1.35,0
943,0.5,1,3,2,1,1,3,63.4,60,1.34,0
943,0.5,1,1,4,2,1,8,64.9,57,1.37,0
944,0.41,1,4,3,2,2,8,58.2,61,1.46,0
944,0.5,1,3,2,1,0,5,61.7,59,1.34,0
944,0.5,1,2,0,1,1,8,61.6,60,1.36,0
945,0.5,0,4,1,2,1,7,65.1,60,1.43,0
945,0.5,1,4,1,2,1,8,64.5,63,1.37,0
946,0.42,1,6,2,2,1,8,61.7,58,1.38,0
946,0.42,1,6,2,2,1,8,63.1,61,1.34,0
946,0.5,1,4,0,1,0,8,62.1,58,1.33,0
946,0.5,1,1,2,2,0,8,62.1,57,1.39,0
946,0.5,1,1,2,1,0,8,62.9,59,1.34,0
946,0.52,1,1,2,1,1,5,62.2,62,1.34,0
947,0.53,1,2,1,1,1,7,63.4,57,1.37,0
947,0.55,1,2,0,2,0,8,63.2,62,1.34,0
948,0.47,1,3,5,2,0,8,64.5,57,1.34,0
949,0.51,0,1,3,1,1,8,66.3,55,1.33,0
950,0.41,1,6,3,1,1,8,58.3,59,1.41,0
950,0.5,1,5,1,2,0,8,60.5,62,1.36,0
950,0.5,1,2,1,1,0,8,61.2,62,1.39,0
950,0.51,1,5,1,2,0,8,64,58,1.37,0
951,0.5,1,5,1,2,1,7,61.5,61,1.34,0
951,0.5,1,1,1,2,1,8,63.6,57,1.35,0
952,0.47,0,3,5,2,1,7,65.6,57,1.45,0
952,0.47,1,3,1,0,1,8,62.3,58,1.34,0
952,0.52,1,1,2,2,1,8,60,62,1.4,0
952,0.54,1,2,0,1,0,8,60.6,60,1.36,0
952,0.55,1,0,3,2,2,8,59.6,61,1.36,0
953,0.5,1,4,0,2,1,7,61.2,59,1.38,0
953,0.5,1,3,1,1,0,8,63.8,59,1.42,0
953,0.5,1,2,2,1,0,8,62.2,57,1.35,0
953,0.5,1,1,2,2,1,8,63.3,58,1.42,0
954,0.45,1,4,1,1,1,8,62.2,58,1.37,0
955,0.43,0,5,3,2,1,8,65.9,57,1.39,0
955,0.5,1,6,0,2,1,8,61.2,60,1.36,0
956,0.45,1,5,1,1,1,7,62.2,57,1.37,0
959,0.47,1,4,4,2,0,8,60.2,60,1.38,0
959,0.5,1,5,0,2,0,8,61.8,60,1.37,0
959,0.51,1,5,1,1,1,8,63.9,62,1.4,0
959,0.51,1,3,0,2,1,8,61.9,62,1.39,0
959,0.52,1,3,1,1,1,8,58.8,60,1.43,0
960,0.43,1,3,6,2,2,8,62.6,57,1.43,0
960,0.47,1,3,4,2,1,8,64,55,1.33,0
960,0.5,1,2,4,1,1,8,60.3,58,1.4,0
960,0.5,1,1,2,2,1,8,60,59,1.32,0
960,0.51,1,4,0,2,0,8,61.6,60,1.35,0
960,0.54,1,3,0,1,0,8,60,59,1.4,0
961,0.4,1,5,4,1,0,8,60.3,61,1.38,0
961,0.46,0,4,1,0,1,8,65.8,57,1.35,0
961,0.46,0,4,1,1,1,8,67.5,59,1.35,0
961,0.5,1,1,3,2,1,7,61.4,61,1.38,0
962,0.42,1,4,4,2,1,8,60.3,58,1.4,0
962,0.5,1,3,1,2,1,8,64.1,59,1.34,0
962,0.5,1,3,1,1,1,8,62.6,58,1.37,0
962,0.51,1,1,2,2,2,8,64.6,57,1.34,0
963,0.46,1,5,4,1,0,8,60.6,54,1.4,0
963,0.5,1,3,1,0,0,8,62.1,62,1.4,0
963,0.5,1,2,1,1,1,8,60.5,58,1.4,0
964,0.41,1,6,5,1,1,8,62.9,57,1.35,0
964,0.46,1,4,3,1,1,8,64.1,59,1.45,0
965,0.4,1,6,5,2,1,7,60.7,59,1.4,0
965,0.4,1,6,4,1,1,8,61.4,62,1.35,0
965,0.4,1,5,5,1,0,8,61.1,55,1.45,0
965,0.5,0,2,2,1,1,8,65.1,58,1.35,0
965,0.5,1,3,1,2,2,7,63.5,59,1.4,0
965,0.52,1,2,1,2,1,8,63.1,58,1.35,0
966,0.5,1,4,0,2,1,8,63,58,1.36,0
966,0.5,1,3,1,0,0,7,60.2,57,1.34,0
967,0.5,1,1,5,2,1,8,59.7,56,1.4,0
967,0.51,1,3,1,2,1,8,62.3,60,1.38,0
968,0.5,0,1,5,1,0,8,65.7,60,1.33,0
968,0.5,1,3,1,1,0,5,60.5,62,1.36,0
968,0.5,1,1,5,2,0,8,64.4,56,1.45,0
969,0.41,1,5,5,1,1,5,60.1,59,1.38,0
969,0.47,0,5,3,2,0,8,56.9,59,1.36,0
970,0.46,0,6,3,1,0,8,65.7,61,1.38,0
970,0.47,1,4,3,2,1,8,61.1,61,1.31,0
970,0.5,0,1,2,2,1,8,65.4,61,1.34,0
970,0.5,1,1,2,2,1,8,63.8,60,1.36,0
970,0.51,1,1,2,2,1,8,60.8,61,1.35,0
971,0.46,1,5,3,2,1,8,58.5,61,1.38,0
971,0.5,1,6,1,1,1,5,60.1,62,1.4,0
971,0.51,1,5,0,1,1,7,60.5,61,1.23,0
972,0.46,1,6,4,0,0,8,64.1,62,1.45,0
973,0.44,1,6,3,2,1,8,63.2,59,1.36,0
973,0.46,0,6,2,2,1,8,65.2,59,1.38,0
973,0.46,1,6,2,2,1,8,62.5,61,1.44,0
974,0.48,1,5,3,2,1,8,59.2,57,1.4,0
974,0.51,1,4,1,2,2,7,59.1,61,1.44,0
974,0.53,1,3,0,2,1,8,60.3,57,1.37,0
975,0.45,0,6,1,1,1,8,67.8,58,1.36,0
975,0.45,1,6,1,1,1,8,64.8,56,1.39,0
975,0.5,1,3,1,1,0,8,64.4,57,1.33,0
975,0.5,1,3,1,1,1,8,64.1,62,1.33,0
976,0.5,1,5,0,2,1,8,60.5,60,1.37,0
977,0.48,1,5,2,2,1,8,60.9,57,1.32,0
977,0.5,1,4,1,1,0,7,63.3,62,1.34,0
977,0.51,1,1,6,2,1,7,62.1,62,1.36,0
977,0.55,1,2,1,2,1,8,60.8,56,1.34,0
978,0.5,1,4,0,2,0,8,63.5,62,1.34,0
978,0.5,1,4,0,2,1,7,63.3,60,1.36,0
979,0.5,1,1,2,2,1,8,63.3,62,1.35,0
979,0.53,1,1,2,2,0,7,61,57,1.36,0
980,0.5,1,4,0,2,1,8,60.3,59,1.34,0
980,0.51,1,1,2,1,1,7,64.6,60,1.35,0
981,0.4,1,6,4,2,1,8,61.4,60,1.4,0
981,0.51,1,5,0,2,1,8,61.9,62,1.37,0
981,0.52,1,1,2,2,1,8,60.9,61,1.31,0
982,0.5,1,2,3,2,0,8,59.2,57,1.4,0
983,0.5,1,2,1,1,1,7,63.4,60,1.35,0
983,0.5,1,2,2,2,1,5,60.3,59,1.39,0
983,0.51,1,5,1,2,1,7,62.8,58,1.44,0
983,0.52,1,1,3,2,0,8,64.3,60,1.39,0
983,0.53,1,5,1,2,1,8,61,56,1.35,0
983,0.53,1,5,1,2,1,8,63.9,59,1.33,0
984,0.42,1,5,4,2,0,8,64,58,1.39,0
984,0.5,1,2,5,2,2,8,58.9,60,1.4,0
985,0.47,1,4,3,1,1,8,57.4,62,1.41,0
985,0.47,1,2,5,2,1,8,63.5,59,1.4,0
985,0.52,1,5,1,1,0,8,59.9,61,1.32,0
986,0.5,1,6,0,1,1,8,59.8,60,1.4,0
986,0.5,1,4,1,1,0,8,63.7,59,1.37,0
987,0.51,1,4,1,2,1,8,62.5,61,1.39,0
988,0.46,1,6,2,1,0,8,63,60,1.4,0
988,0.5,0,1,3,2,1,8,57.6,65,1.45,0
988,0.5,0,1,3,2,1,8,66,58,1.39,0
988,0.5,1,4,2,2,1,7,61.1,58,1.37,0
988,0.5,1,1,3,2,1,8,57.1,62,1.45,0
988,0.59,1,1,3,1,0,3,60.3,62,1.38,0
989,0.41,1,5,5,2,0,8,62.2,60,1.35,0
989,0.5,0,1,5,2,1,8,65.3,60,1.33,0
989,0.55,1,1,3,2,1,8,64.5,58,1.38,0
990,0.51,1,1,2,2,1,8,57.3,63,1.36,0
991,0.5,1,6,1,2,0,3,60,62,1.39,1
991,0.52,1,4,0,1,1,8,59.9,58,1.39,0
992,0.4,1,6,4,2,0,8,57.3,58,1.42,0
992,0.46,1,4,4,2,1,8,58.5,60,1.43,0
992,0.46,1,4,4,2,1,8,61.5,56,1.38,0
992,0.5,1,3,1,2,1,8,64.7,57,1.33,0
992,0.51,1,1,5,2,0,5,65,61,1.39,0
993,0.47,1,5,3,2,1,8,62.9,58,1.42,0
993,0.49,1,5,2,2,0,8,60.8,61,1.37,0
993,0.5,0,2,3,2,1,8,65.6,59,1.34,0
993,0.5,1,3,1,2,2,8,61.5,61,1.37,0
993,0.5,1,3,2,1,1,8,60.3,59,1.39,0
993,0.5,1,3,2,1,1,8,63.4,57,1.36,0
993,0.51,1,5,1,2,1,8,63.3,59,1.36,0
994,0.46,1,6,4,2,1,7,59.1,60,1.32,0
995,0.52,0,4,1,0,0,4,65.9,58,1.46,0
995,0.52,1,5,1,2,2,8,64.5,57,1.37,0
996,0.51,1,2,2,2,1,7,61.6,58,1.43,0
996,0.55,1,4,0,0,0,7,64.7,59,1.28,0
998,0.41,1,6,3,2,1,7,60.9,59,1.38,0
998,0.5,1,3,1,2,1,5,61,61,1.33,0
998,0.5,1,3,1,1,1,5,64.5,60,1.34,0
998,0.5,1,3,2,2,0,7,60.1,62,1.35,0
1000,0.46,1,4,2,1,1,8,60.6,61,1.35,0
1000,0.5,1,1,5,2,1,8,57.3,56,1.37,0
1000,0.51,1,5,1,1,0,8,62.2,60,1.34,0
1001,0.43,1,5,4,2,1,8,59.8,61,1.42,0
1001,0.46,0,4,5,2,1,8,65.7,58,1.45,0
1001,0.5,1,3,1,2,1,8,63,58,1.34,0
1002,0.5,0,4,2,2,0,8,56.7,63,1.4,0
1002,0.5,1,4,1,2,0,8,60.1,62,1.39,0
1003,0.5,1,6,1,2,1,8,63.4,61,1.32,0
1004,0.55,1,2,1,0,0,8,60.4,61,1.34,0
1005,0.51,0,5,2,1,0,7,65.1,60,1.34,0
1006,0.52,1,5,1,1,0,8,62.1,61,1.38,0
1006,0.55,1,3,0,1,1,8,62.5,58,1.34,0
1007,0.4,1,5,4,2,1,8,63.4,60,1.33,0
1007,0.5,1,2,1,2,1,8,61.8,61,1.39,0
1007,0.51,0,5,2,2,1,5,65.7,58,1.44,0
1007,0.51,1,6,1,1,1,7,61.3,63,1.37,0
1008,0.51,1,4,0,2,1,8,60.7,58,1.35,0
1009,0.43,1,6,4,2,2,7,62.1,56,1.36,0
1009,0.5,1,3,2,2,0,8,64.7,59,1.37,0
1009,0.5,1,3,2,1,0,8,65,58,1.35,0
1009,0.52,1,1,2,2,1,8,64,57,1.39,0
1009,0.54,1,4,0,2,0,8,63.3,59,1.38,0
1010,0.5,1,4,1,1,0,8,62.6,59,1.34,0
1010,0.54,1,5,0,2,1,8,63.5,58,1.39,0
1011,0.5,1,5,1,2,1,8,64.4,60,1.34,0
1011,0.51,0,2,5,1,0,8,55.5,61,1.43,0
1011,0.58,1,3,0,1,0,8,62.8,62,1.4,0
1012,0.4,1,6,3,2,1,8,62.6,56,1.32,0
1012,0.5,1,4,2,1,0,5,62.3,62,1.29,0
1012,0.5,1,4,2,1,0,1,62.8,61,1.36,0
1012,0.5,1,3,2,2,2,8,63.6,60,1.35,0
1012,0.5,1,2,3,2,1,7,63.5,58,1.27,0
1014,0.45,1,6,2,1,2,7,61.5,58,1.37,0
1015,0.5,1,1,2,2,1,7,61.5,58,1.37,0
1015,0.5,1,1,2,1,1,7,58.6,62,1.42,0
1015,0.55,1,3,1,1,1,8,61,60,1.41,0
1016,0.52,1,2,2,1,1,7,62.9,57,1.37,0
1016,0.53,1,5,1,2,0,8,61.7,60,1.4,0
1017,0.46,1,6,3,1,0,8,58.3,59,1.4,0
1017,0.51,1,5,1,1,0,8,60,59,1.37,0
1017,0.57,1,0,6,2,1,5,57.8,60,1.39,0
1018,0.47,0,4,5,1,1,8,66,59,1.34,0
1018,0.5,1,2,2,2,1,8,57.6,64,1.45,0
1018,0.5,1,2,2,2,1,8,64.4,62,1.36,0
1019,0.51,1,1,2,1,2,8,60.2,58,1.42,0
1019,0.52,1,6,0,1,1,8,62.1,60,1.34,0
1019,0.66,1,1,0,2,1,8,59.7,54,1.38,0
1020,0.5,0,3,3,1,1,8,65.5,60,1.36,0
1020,0.5,1,4,2,2,0,8,62.6,56,1.36,0
1020,0.5,1,4,2,1,0,5,63.2,61,1.35,0
1020,0.5,1,3,3,2,1,8,63.7,59,1.34,0
1021,0.5,1,6,1,2,1,8,63.5,58,1.38,0
1021,0.5,1,6,1,1,1,8,61.9,56,1.29,0
1021,0.5,1,3,2,2,0,8,59.1,59,1.43,0
1021,0.5,1,3,2,1,0,8,59.3,61,1.41,0
1023,0.43,0,6,3,1,1,8,66.7,58,1.35,0
1024,0.53,1,6,1,2,0,8,57.9,58,1.39,0
1024,0.53,1,1,2,1,1,8,60.3,60,1.37,0
1025,0.42,1,6,4,2,1,5,60.6,61,1.33,0
1025,0.5,1,1,2,2,1,8,63.6,58,1.43,0
1027,0.4,1,6,4,2,1,8,62.5,61,1.36,0
1027,0.5,1,4,1,2,1,8,64.2,58,1.33,0
1027,0.51,1,2,2,1,0,8,62.2,59,1.4,0
1027,0.52,1,5,2,2,1,5,58.1,62,1.35,0
1028,0.43,1,6,3,2,1,8,63.4,58,1.39,0
1028,0.46,0,3,6,2,1,8,56.2,64,1.4,0
1028,0.5,1,5,1,2,0,8,63.7,59,1.34,0
1028,0.5,1,3,1,1,0,8,63.4,61,1.32,0
1028,0.51,1,2,2,2,1,8,61.1,58,1.33,0
1028,0.52,1,3,1,2,0,8,62,60,1.34,0
1029,0.5,1,5,3,1,0,8,61.1,59,1.33,0
1029,0.5,1,1,3,2,2,8,59.5,61,1.43,0
1029,0.51,1,4,1,2,1,7,58.9,60,1.41,0
1030,0.5,0,3,2,1,1,8,66.5,58,1.34,0
1030,0.5,1,6,1,1,0,7,60.9,60,1.33,0
1031,0.5,1,6,2,1,0,8,63.4,55,1.35,0
1031,0.5,1,2,2,2,1,8,60.9,61,1.46,0
1031,0.5,1,1,2,1,0,7,59.7,53,1.31,0
1032,0.4,1,5,5,2,1,8,63,58,1.39,0
1032,0.5,1,6,1,2,0,5,63.3,59,1.35,0
1032,0.5,1,4,1,2,0,8,59.3,61,1.35,0
1032,0.5,1,4,1,1,1,8,62.3,57,1.36,0
1032,0.5,1,3,1,1,0,8,60.6,62,1.35,0
1032,0.52,1,1,4,2,1,7,61.8,60,1.42,0
1033,0.5,1,6,0,2,1,8,64.7,63,1.43,0
1034,0.5,1,3,2,2,1,5,62,57,1.34,0
1034,0.5,1,1,4,2,1,8,62.5,56,1.37,0
1035,0.45,0,3,2,1,1,8,66.2,57,1.34,0
1035,0.5,1,4,1,2,0,7,59.5,60,1.42,1
1035,0.51,1,1,5,2,1,8,64.4,60,1.35,0
1035,0.52,0,4,2,2,1,7,65.1,60,1.43,0
1035,0.55,1,3,0,2,1,8,62.4,59,1.34,0
1036,0.5,1,3,1,1,1,8,62.3,58,1.39,0
1036,0.51,0,1,5,1,1,8,65.9,57,1.46,0
1036,0.51,1,2,4,2,0,8,62.4,61,1.41,0
1036,0.53,1,2,2,2,1,7,62.4,57,1.41,0
1037,0.5,1,3,1,1,0,8,60,58,1.4,0
1038,0.4,1,6,5,2,1,8,64.3,57,1.36,0
1038,0.5,1,6,0,2,1,8,64,59,1.43,0
1039,0.5,1,6,1,2,2,8,62.4,60,1.35,0
1039,0.5,1,3,5,2,1,3,61.3,55,1.41,0
1039,0.51,1,3,0,2,1,8,58.9,58,1.39,0
1039,0.51,1,2,2,2,1,8,57,63,1.43,0
1041,0.51,1,3,0,1,1,5,60.7,63,1.39,0
1042,0.5,0,5,2,1,1,7,65.8,58,1.4,0
1042,0.5,1,5,2,2,1,7,63.2,57,1.39,0
1042,0.51,1,3,1,2,2,8,60.8,58,1.38,0
1042,0.55,0,2,3,2,1,7,67.6,59,1.33,0
1042,0.56,1,5,3,2,1,5,58.5,61,1.37,0
1043,0.47,0,3,2,1,0,8,66.5,58,1.35,0
1043,0.5,1,5,1,2,2,8,62.6,58,1.35,0
1044,0.46,0,3,6,1,0,8,56.5,61,1.45,0
1044,0.51,1,1,3,2,1,8,63,58,1.42,0
1044,0.59,1,0,4,2,1,8,62.4,53,1.37,0
1045,0.5,1,5,1,2,0,8,60.3,58,1.39,0
1046,0.5,1,5,1,2,1,8,63.4,61,1.37,0
1046,0.5,1,3,1,1,1,8,62.3,60,1.38,1
1047,0.5,1,5,1,2,1,8,64.1,57,1.36,0
1047,0.5,1,3,1,1,0,8,61.1,60,1.38,0
1047,0.51,1,6,0,2,2,8,61.7,59,1.39,0
1047,0.6,0,5,0,1,0,8,66.9,53,1.37,0
1048,0.5,1,3,2,2,2,8,60.7,60,1.4,0
1048,0.53,0,1,3,2,1,8,65.3,56,1.37,0
1049,0.46,1,5,2,1,1,8,58.1,61,1.43,0
1049,0.5,1,4,1,2,1,8,61.1,61,1.39,0
1049,0.55,1,5,0,2,1,8,61.7,60,1.36,0
1050,0.52,1,3,1,1,1,5,59.9,60,1.4,0
1051,0.52,1,2,1,2,1,7,61.8,57,1.39,0
1052,0.5,1,4,1,2,0,8,63,60,1.36,0
1052,0.51,1,3,1,2,0,8,60.2,57,1.35,0
1053,0.46,1,6,4,1,1,8,58.2,62,1.46,0
1053,0.5,1,5,1,1,1,8,60.7,59,1.34,0
1053,0.5,1,3,1,1,0,8,59.9,57,1.37,0
1053,0.5,1,3,1,1,0,8,63.1,60,1.32,0
1053,0.51,1,5,1,2,1,7,60.8,60,1.4,0
1053,0.51,1,4,1,2,0,8,60.1,61,1.4,0
1054,0.46,0,6,5,2,0,8,55.6,66,1.38,0
1054,0.46,0,3,2,1,1,8,65.3,60,1.34,0
1054,0.52,1,2,3,1,1,7,60,59,1.36,0
1055,0.5,0,4,4,2,1,8,66.3,56,1.35,0
1055,0.5,1,5,1,2,1,8,58.6,59,1.4,0
1055,0.5,1,2,5,2,0,8,64.3,56,1.35,0
1058,0.5,0,2,3,2,1,8,66.4,58,1.46,0
1058,0.5,1,5,2,2,0,8,58.5,63,1.36,0
1058,0.5,1,3,2,2,1,8,64,62,1.4,0
1058,0.5,1,2,3,2,1,8,58.7,61,1.43,0
1058,0.5,1,2,3,2,1,8,64.2,57,1.45,0
1058,0.51,1,2,2,2,1,7,63.3,62,1.39,0
1058,0.53,1,1,3,2,1,8,61.1,60,1.4,0
1059,0.51,0,6,0,1,1,3,65.8,61,1.37,0
1059,0.52,1,2,2,2,1,8,60.8,58,1.34,0
1059,0.52,1,2,2,2,1,8,61.5,62,1.46,0
1060,0.58,1,3,1,2,1,8,57.7,62,1.34,0
1061,0.5,1,5,0,1,0,8,58.4,59,1.46,0
1061,0.5,1,1,5,2,1,8,63.4,59,1.36,0
1061,0.55,1,1,3,2,0,8,63.2,58,1.34,0
1062,0.46,1,3,2,1,1,8,62.6,58,1.35,0
1062,0.46,1,3,2,1,1,8,64.9,59,1.36,0
1062,0.5,1,4,1,2,1,8,62.3,59,1.38,0
1062,0.5,1,4,1,1,1,8,61.4,59,1.34,0
1062,0.5,1,3,4,2,1,7,63.5,58,1.39,0
1063,0.5,1,6,1,1,0,8,61.9,58,1.32,0
1063,0.5,1,4,1,2,1,8,63.4,60,1.38,0
1063,0.51,1,6,2,2,2,3,63.4,60,1.41,0
1064,0.5,1,2,2,2,1,8,62.7,61,1.38,0
1064,0.51,1,5,2,2,1,7,64.3,57,1.35,0
1065,0.51,0,3,2,0,0,8,68.3,59,1.43,0
1066,0.51,1,3,1,2,2,8,57.7,63,1.39,0
1066,0.55,1,1,3,2,1,8,63.4,58,1.36,0
1067,0.5,1,4,1,2,0,8,60.5,62,1.35,0
1067,0.5,1,3,3,2,1,8,58.6,59,1.35,0
1067,0.52,1,1,2,2,1,8,61.5,61,1.41,0
1067,0.52,1,1,2,2,1,8,62.3,62,1.43,0
1068,0.46,1,6,3,2,1,8,61.7,57,1.38,0
1068,0.5,1,3,1,2,1,8,64.2,60,1.37,1
1068,0.5,1,3,1,1,0,8,60,61,1.35,0
1068,0.5,1,3,1,1,0,8,62.7,58,1.34,1
1068,0.53,1,1,5,2,1,7,61.5,61,1.42,0
1068,0.54,1,1,3,2,1,8,61.3,58,1.45,0
1068,0.56,1,2,2,1,0,5,63.2,61,1.34,0
1069,0.47,0,6,3,0,0,8,65.4,57,1.3,0
1069,0.5,1,3,2,1,0,8,62.8,58,1.35,0
1070,0.5,0,1,3,1,1,8,67.5,60,1.35,0
1070,0.54,0,4,3,2,1,5,67.1,59,1.42,0
1071,0.5,1,6,1,2,1,7,61.2,61,1.35,0
1072,0.5,1,3,1,2,1,8,63.3,60,1.35,0
1072,0.54,0,2,2,2,0,7,56.9,56,1.45,0
1073,0.45,0,5,5,2,0,7,65.8,59,1.4,0
1073,0.5,1,4,1,2,1,8,59.1,62,1.32,0
1073,0.5,1,4,1,2,1,8,62.3,56,1.38,0
1073,0.5,1,4,2,2,1,8,60.5,63,1.43,0
1073,0.5,1,4,2,2,1,8,63.4,56,1.36,0
1073,0.5,1,3,1,2,1,8,59.5,63,1.41,0
1073,0.5,1,3,1,1,0,8,62.2,58,1.35,0
1074,0.5,1,6,1,1,0,8,62.9,60,1.35,0
1074,0.5,1,1,1,1,1,8,62.8,60,1.41,0
1074,0.51,1,3,1,1,1,8,62.3,59,1.4,0
1074,0.55,1,4,0,2,1,8,60.7,61,1.4,0
1075,0.5,1,6,1,2,1,7,63.4,62,1.32,0
1075,0.5,1,3,2,2,0,8,63.8,58,1.33,0
1075,0.51,1,3,3,2,2,7,62.5,59,1.39,0
1075,0.52,1,2,2,2,1,8,64.6,60,1.34,0
1075,0.59,1,1,1,1,0,7,62.4,59,1.36,0
1076,0.48,0,6,2,2,0,8,55.8,62,1.35,0
1076,0.5,1,2,2,2,2,8,63.6,60,1.43,0
1076,0.51,1,3,1,1,1,5,64,61,1.34,0
1076,0.7,1,0,0,2,1,7,60.3,57,1.34,0
1077,0.4,1,6,5,2,0,7,60.5,52,1.3,0
1077,0.5,1,4,1,2,1,8,61.1,59,1.36,0
1077,0.5,1,4,1,2,1,8,61.4,62,1.34,0
1077,0.64,1,1,1,1,0,5,62.8,61,1.38,0
1078,0.5,1,3,2,2,0,8,60,62,1.32,0
1078,0.5,1,3,2,2,0,8,62.3,57,1.35,0
1078,0.51,1,6,2,2,1,7,63.9,56,1.33,0
1078,0.51,1,0,4,1,1,8,62.7,59,1.33,0
1079,0.5,1,5,1,2,1,8,62.5,58,1.39,0
1079,0.5,1,1,5,2,2,8,62.5,56,1.43,0
1080,0.51,0,3,2,2,1,8,65.5,58,1.35,0
1080,0.51,0,3,2,2,1,8,65.7,57,1.43,0
1080,0.51,0,3,2,1,1,8,66.1,58,1.37,0
1080,0.51,1,3,2,2,1,8,57.8,61,1.36,0
1080,0.51,1,3,2,2,1,8,63.1,58,1.35,0
1080,0.51,1,3,2,2,1,8,63.9,57,1.36,0
1080,0.51,1,3,2,2,1,8,64.2,57,1.41,0
1080,0.51,1,2,3,2,1,8,59.8,60,1.38,0
1080,0.53,1,2,2,2,0,8,59.8,59,1.36,0
1080,0.58,1,0,5,2,1,8,61.5,60,1.42,0
1081,0.5,1,6,1,1,1,8,61.2,58,1.43,0
1081,0.5,1,6,2,2,1,5,60.8,58,1.42,0
1081,0.5,1,4,3,2,1,7,64.3,57,1.41,0
1081,0.5,1,3,2,2,0,7,62.2,53,1.34,0
1081,0.51,1,3,1,1,1,8,61.9,59,1.35,0
1081,0.67,1,1,0,2,1,8,60.2,60,1.39,0
1082,0.5,1,3,3,1,0,7,64.3,60,1.38,0
1083,0.5,1,4,1,2,0,8,63.6,61,1.37,0
1083,0.51,1,3,1,1,1,7,62.2,59,1.34,0
1083,0.53,0,6,1,1,1,8,65.3,58,1.35,0
1083,0.6,1,4,0,2,1,8,61.3,62,1.35,0
1084,0.45,1,6,4,2,1,8,59.4,60,1.45,0
1084,0.5,1,1,6,1,1,8,61.3,62,1.39,0
1084,0.51,1,3,2,2,2,8,62,62,1.4,0
1084,0.51,1,1,5,2,2,8,62.8,59,1.36,0
1084,0.54,0,1,4,2,1,8,65.4,57,1.43,0
1085,0.5,1,3,4,1,0,7,62.6,61,1.34,0
1085,0.51,1,2,2,2,1,8,60.8,56,1.4,0
1086,0.51,1,1,4,2,2,8,59.3,58,1.37,0
1086,0.52,1,5,1,1,1,8,62.7,60,1.37,0
1087,0.48,1,6,5,1,1,5,60.4,58,1.4,0
1087,0.5,1,5,1,2,0,8,61.3,56,1.4,0
1087,0.5,1,3,1,1,1,7,60.1,59,1.37,0
1087,0.51,1,6,1,2,1,8,62.3,61,1.36,0
1088,0.53,1,1,2,1,1,8,59.6,60,1.44,0
1089,0.5,1,4,1,2,1,8,63.4,57,1.37,0
1089,0.5,1,4,0,1,1,8,59.6,61,1.43,0
1089,0.52,1,4,1,2,0,8,63.5,61,1.39,0
1090,0.5,1,3,5,2,2,8,63.8,59,1.42,0
1090,0.51,1,3,1,1,0,8,63.5,59,1.36,0
1091,0.46,1,3,6,2,1,8,64.8,57,1.32,0
