price,carat,cut,color,clarity,polish,symmetry,flourescence,depth,table,length_width,culet,delivery
825,0.40,VeryGood,D,VS1,VeryGood,Good,None,61.9,60.0,1.39,None,Dec7
825,0.40,VeryGood,E,VVS2,Good,Good,Faint,61.1,59.0,1.34,VerySmall,Dec7
825,0.43,VeryGood,E,VS2,Excellent,Good,None,62.6,57.0,1.38,None,Dec7
826,0.50,VeryGood,H,SI2,Excellent,VeryGood,Faint,60.2,57.0,1.40,None,Dec7
827,0.41,VeryGood,G,VS1,VeryGood,Good,Faint,60.3,59.0,1.35,None,Dec7
827,0.47,VeryGood,F,VS2,Excellent,Good,None,60.9,58.0,1.40,None,Dec4
828,0.50,VeryGood,H,SI2,VeryGood,Good,None,60.4,59.0,1.43,None,Dec7
828,0.50,VeryGood,I,SI1,Excellent,VeryGood,None,57.7,60.0,1.36,None,Dec7
828,0.50,VeryGood,I,SI1,Excellent,VeryGood,None,62.6,56.0,1.45,None,Dec7
828,0.50,VeryGood,I,SI1,Excellent,VeryGood,None,63.7,60.0,1.37,None,Dec7
828,0.50,VeryGood,I,SI1,Excellent,VeryGood,None,65.0,57.0,1.36,None,Dec7
828,0.50,VeryGood,I,SI1,VeryGood,VeryGood,None,62.1,60.0,1.36,None,Dec7
830,0.40,VeryGood,E,VVS1,Excellent,Good,Faint,60.9,61.0,1.34,None,Dec7
831,0.41,VeryGood,E,VS1,Excellent,VeryGood,None,58.1,59.0,1.37,None,Dec7
831,0.45,VeryGood,G,VS2,Good,Good,None,59.6,64.0,1.50,VerySmall,Dec4
832,0.50,VeryGood,E,SI1,Good,VeryGood,Faint,60.0,58.0,1.34,None,Dec7
832,0.51,VeryGood,H,SI2,VeryGood,VeryGood,None,65.0,58.0,1.44,None,Dec7
834,0.50,Good,G,VS2,Excellent,VeryGood,Medium,66.8,60.0,1.32,None,Dec7
834,0.50,VeryGood,F,SI2,VeryGood,Good,None,62.0,60.0,1.35,None,Dec4
834,0.50,VeryGood,G,VVS2,Good,Good,None,62.5,60.0,1.37,None,Dec6
836,0.51,VeryGood,E,SI2,Excellent,Excellent,None,63.9,58.0,1.39,None,Dec7
837,0.42,VeryGood,G,VS1,VeryGood,Good,None,59.5,61.0,1.34,None,Dec7
837,0.42,VeryGood,G,VS1,VeryGood,Good,None,61.8,60.0,1.34,None,Dec7
837,0.50,VeryGood,G,SI2,Excellent,VeryGood,Faint,63.2,59.0,1.34,None,Dec7
839,0.40,VeryGood,E,VS1,VeryGood,VeryGood,Faint,62.7,60.0,1.35,None,Dec7
839,0.40,VeryGood,F,VVS2,Excellent,Excellent,None,60.5,61.0,1.39,None,Dec7
840,0.48,VeryGood,D,SI1,VeryGood,Good,None,61.2,59.0,1.40,None,Dec7
841,0.43,Good,G,VS1,VeryGood,Good,None,65.5,61.0,1.34,None,Dec7
841,0.50,VeryGood,G,SI2,VeryGood,Good,Faint,61.7,59.0,1.39,None,Dec4
842,0.46,Good,H,VVS2,Excellent,VeryGood,None,66.7,56.0,1.40,None,Dec7
842,0.46,Good,H,VVS2,VeryGood,Good,None,66.1,62.0,1.33,None,Dec7
842,0.50,VeryGood,H,SI1,VeryGood,Good,Medium,64.5,62.0,1.32,None,Dec7
844,0.40,VeryGood,D,VS2,VeryGood,Good,None,60.8,61.0,1.39,None,Dec4
844,0.46,Good,E,VVS2,Excellent,VeryGood,Medium,65.9,59.0,1.32,None,Dec7
844,0.51,VeryGood,I,SI1,Excellent,VeryGood,None,65.0,59.0,1.37,None,Dec7
844,0.52,VeryGood,G,SI1,Excellent,VeryGood,Medium,62.0,58.0,1.38,None,Dec7
845,0.42,VeryGood,E,VS2,Excellent,VeryGood,None,61.9,60.0,1.36,None,Dec7
845,0.50,VeryGood,D,SI2,Excellent,Good,Faint,63.5,61.0,1.35,None,Dec7
846,0.52,VeryGood,E,SI2,Excellent,Good,None,61.2,57.0,1.43,None,Dec7
847,0.49,VeryGood,D,SI2,VeryGood,VeryGood,None,64.4,62.0,1.39,None,Dec7
848,0.52,VeryGood,H,SI2,Excellent,VeryGood,None,60.1,60.0,1.45,None,Dec7
849,0.52,VeryGood,G,SI2,Excellent,Good,None,63.2,62.0,1.35,None,Dec4
852,0.52,VeryGood,G,SI2,Excellent,VeryGood,None,60.6,61.0,1.37,None,Dec7
852,0.52,VeryGood,J,VVS1,Excellent,VeryGood,None,60.3,60.0,1.39,None,Dec7
853,0.50,VeryGood,E,SI2,Excellent,VeryGood,Faint,64.6,59.0,1.41,None,Dec7
854,0.40,VeryGood,G,VS1,VeryGood,VeryGood,Faint,63.6,60.0,1.40,None,Dec7
858,0.60,VeryGood,G,SI2,Excellent,Good,None,63.3,57.0,1.46,None,Dec7
859,0.50,VeryGood,J,VS2,Excellent,VeryGood,None,59.2,62.0,1.46,None,Dec7
859,0.54,VeryGood,E,SI2,Excellent,VeryGood,Faint,60.0,59.0,1.38,None,Dec7
860,0.43,VeryGood,D,VVS2,VeryGood,VeryGood,Faint,62.8,59.0,1.40,None,Dec7
860,0.50,VeryGood,D,SI2,VeryGood,Good,Faint,63.3,59.0,1.34,None,Dec7
861,0.41,VeryGood,E,VVS2,Excellent,VeryGood,None,60.8,61.0,1.31,None,Dec7
862,0.50,VeryGood,H,SI1,Excellent,Good,Medium,60.3,58.0,1.35,None,Dec7
863,0.50,VeryGood,H,SI1,VeryGood,VeryGood,Faint,58.1,58.0,1.39,None,Dec7
864,0.53,VeryGood,H,SI2,Excellent,VeryGood,None,64.6,57.0,1.35,None,Dec7
865,0.40,VeryGood,D,VVS1,VeryGood,Good,Faint,62.5,58.0,1.33,None,Dec7
865,0.40,VeryGood,F,VVS1,VeryGood,Good,None,60.4,57.0,1.41,None,Dec7
865,0.50,VeryGood,H,SI2,VeryGood,VeryGood,None,63.5,58.0,1.43,None,Dec7
866,0.42,VeryGood,E,VS1,Excellent,VeryGood,None,61.8,61.0,1.35,None,Dec7
866,0.50,VeryGood,E,SI2,VeryGood,Good,Faint,61.9,61.0,1.38,None,Dec7
867,0.50,VeryGood,J,VS1,Excellent,VeryGood,None,62.4,57.0,1.36,None,Dec7
869,0.41,VeryGood,G,VVS1,VeryGood,Good,Faint,58.2,58.0,1.37,None,Dec7
869,0.44,Good,E,VS2,VeryGood,VeryGood,None,57.7,65.0,1.39,None,Dec7
870,0.46,VeryGood,E,VS2,VeryGood,Good,Faint,63.5,56.0,1.36,None,Dec7
870,0.51,VeryGood,I,SI1,Excellent,VeryGood,None,61.6,58.0,1.45,None,Dec7
871,0.50,VeryGood,G,SI1,Excellent,VeryGood,Faint,57.8,63.0,1.41,None,Dec7
872,0.41,VeryGood,F,IF,Excellent,VeryGood,Medium,62.2,61.0,1.34,None,Dec7
872,0.46,VeryGood,G,VVS1,Excellent,VeryGood,Faint,64.2,60.0,1.39,None,Dec7
873,0.47,VeryGood,E,SI1,Excellent,VeryGood,None,63.0,55.0,1.33,None,Dec7
874,0.40,VeryGood,E,VS2,Excellent,Excellent,None,62.1,57.0,1.38,None,Dec7
874,0.43,VeryGood,E,VS1,Excellent,VeryGood,None,61.9,61.0,1.40,None,Dec7
874,0.50,Good,D,SI2,VeryGood,VeryGood,None,68.1,61.0,1.35,None,Dec7
874,0.56,VeryGood,G,SI2,VeryGood,Good,None,57.9,59.0,1.44,None,Dec7
875,0.40,VeryGood,E,VS2,VeryGood,Excellent,None,62.6,58.0,1.42,None,Dec7
875,0.50,VeryGood,G,SI2,VeryGood,VeryGood,None,60.2,59.0,1.38,VerySmall,Dec7
876,0.41,VeryGood,D,VS1,VeryGood,Good,None,63.1,58.0,1.40,None,Dec7
876,0.46,VeryGood,E,VS1,VeryGood,Good,None,64.2,58.0,1.40,None,Dec7
877,0.42,VeryGood,D,VS2,Good,Good,None,61.0,60.0,1.34,None,Dec7
877,0.50,VeryGood,F,SI1,Excellent,VeryGood,Faint,59.5,57.0,1.35,None,Dec7
878,0.47,VeryGood,E,SI1,Excellent,VeryGood,None,62.4,59.0,1.39,None,Dec7
878,0.50,Good,E,SI1,Excellent,Good,None,56.9,64.0,1.44,None,Dec7
878,0.50,VeryGood,E,SI1,Excellent,VeryGood,None,59.6,61.0,1.37,None,Dec7
878,0.50,VeryGood,E,SI1,VeryGood,Good,None,62.6,61.0,1.36,None,Dec7
878,0.53,VeryGood,I,SI1,VeryGood,VeryGood,None,65.0,59.0,1.37,None,Dec7
880,0.51,VeryGood,E,SI2,Good,Good,None,63.2,59.0,1.34,None,Dec7
881,0.51,Good,H,SI1,Excellent,VeryGood,Faint,65.7,59.0,1.44,None,Dec7
881,0.56,VeryGood,J,VS2,Excellent,Good,Faint,59.5,59.0,1.43,None,Dec7
882,0.50,VeryGood,D,SI2,VeryGood,Good,None,60.0,60.0,1.37,None,Dec7
882,0.51,VeryGood,F,SI2,Good,Good,None,60.6,62.0,1.39,None,Dec7
883,0.50,VeryGood,E,SI2,Excellent,Good,None,60.8,62.0,1.40,None,Dec7
883,0.50,VeryGood,H,SI1,VeryGood,Good,Medium,63.1,59.0,1.31,None,Dec7
883,0.51,VeryGood,G,SI2,VeryGood,VeryGood,None,60.3,60.0,1.40,None,Dec7
883,0.53,Good,F,SI2,Excellent,VeryGood,None,56.9,63.0,1.44,None,Dec7
883,0.54,Good,G,SI1,Good,Good,FaintBlue,66.7,62.0,1.45,None,Dec4
885,0.54,VeryGood,G,SI2,VeryGood,VeryGood,None,58.6,63.0,1.38,None,Dec7
886,0.40,VeryGood,F,VVS2,Excellent,VeryGood,Faint,58.8,62.0,1.43,None,Dec7
886,0.50,VeryGood,I,SI1,VeryGood,VeryGood,None,61.8,62.0,1.35,None,Dec7
887,0.40,VeryGood,D,VS1,VeryGood,VeryGood,Faint,62.6,55.0,1.41,None,Dec7
888,0.40,VeryGood,F,VVS1,Excellent,VeryGood,None,61.0,58.0,1.38,None,Dec7
888,0.50,Good,H,SI1,VeryGood,VeryGood,None,65.5,57.0,1.36,None,Dec7
888,0.50,VeryGood,H,SI1,Excellent,VeryGood,None,59.6,59.0,1.43,None,Dec7
888,0.50,VeryGood,H,SI1,VeryGood,VeryGood,None,64.9,58.0,1.44,None,Dec7
888,0.50,VeryGood,H,SI2,Excellent,VeryGood,None,62.8,62.0,1.39,None,Dec7
889,0.34,VeryGood,D,VVS1,Excellent,VeryGood,None,59.4,55.0,1.27,None,Dec7
889,0.42,VeryGood,G,VVS2,Excellent,VeryGood,None,59.9,58.0,1.41,None,Dec7
889,0.50,VeryGood,F,SI2,Excellent,Good,Medium,62.7,60.0,1.37,None,Dec7
890,0.41,VeryGood,D,VS2,VeryGood,Good,None,61.9,59.0,1.32,None,Dec7
890,0.46,Good,F,VVS2,VeryGood,Good,None,67.7,59.0,1.48,None,Dec7
891,0.35,VeryGood,D,VVS1,VeryGood,VeryGood,None,63.3,59.0,1.34,None,Dec7
891,0.45,VeryGood,H,SI1,VeryGood,VeryGood,None,64.5,59.0,1.39,None,Dec4
891,0.49,VeryGood,D,SI1,Excellent,Good,None,60.1,57.0,1.37,None,Dec7
892,0.40,VeryGood,D,VS2,Excellent,VeryGood,None,60.5,58.0,1.40,None,Dec7
892,0.46,VeryGood,I,SI1,VeryGood,VeryGood,None,58.4,58.0,1.38,None,Dec4
892,0.50,VeryGood,F,SI1,VeryGood,Good,Strong,60.3,58.0,1.38,None,Dec7
893,0.50,VeryGood,H,SI1,Excellent,VeryGood,Faint,63.9,58.0,1.37,None,Dec7
894,0.41,Good,E,VS1,VeryGood,Excellent,None,67.8,54.0,1.36,None,Dec7
894,0.50,VeryGood,I,SI1,Excellent,VeryGood,None,60.1,59.0,1.39,None,Dec7
894,0.54,Good,I,SI1,Excellent,VeryGood,None,65.1,57.0,1.42,None,Dec7
894,0.54,VeryGood,I,SI1,Excellent,VeryGood,None,64.5,61.0,1.35,None,Dec7
895,0.40,VeryGood,D,VS2,VeryGood,Good,None,62.7,55.0,1.37,None,Dec7
896,0.50,VeryGood,G,SI2,Excellent,VeryGood,Faint,63.5,58.0,1.39,None,Dec7
896,0.51,VeryGood,E,SI1,VeryGood,Good,None,63.9,60.0,1.43,None,Dec7
897,0.43,VeryGood,D,VS1,Excellent,Good,None,64.0,58.0,1.41,None,Dec7
897,0.44,VeryGood,E,VS1,VeryGood,VeryGood,None,60.4,58.0,1.40,None,Dec7
897,0.50,Good,D,SI2,VeryGood,Good,None,66.0,54.0,1.39,None,Dec7
898,0.50,Good,E,SI2,Excellent,VeryGood,None,60.0,66.0,1.35,None,Dec7
898,0.50,VeryGood,F,SI2,Excellent,VeryGood,None,63.4,57.0,1.35,None,Dec7
899,0.50,VeryGood,D,SI2,Excellent,VeryGood,Medium,61.4,59.0,1.38,None,Dec7
899,0.51,VeryGood,E,SI1,VeryGood,VeryGood,Faint,60.9,62.0,1.46,None,Dec7
899,0.53,VeryGood,D,SI2,VeryGood,Good,Faint,62.1,61.0,1.34,None,Dec7
901,0.46,Good,F,VVS2,Excellent,Good,None,63.7,66.0,1.34,None,Dec7
901,0.50,Good,G,VVS1,VeryGood,Excellent,Strong,56.4,54.0,1.42,None,Dec6
901,0.51,Good,F,SI2,Good,VeryGood,None,65.5,58.0,1.29,None,Dec7
901,0.51,VeryGood,H,VS1,Excellent,VeryGood,Medium,59.4,58.0,1.33,None,Dec7
902,0.51,VeryGood,D,SI2,Excellent,VeryGood,Faint,59.9,59.0,1.35,None,Dec7
903,0.40,VeryGood,D,VVS2,VeryGood,Good,None,64.3,57.0,1.41,None,Dec4
903,0.41,VeryGood,G,IF,Excellent,VeryGood,None,63.1,59.0,1.40,None,Dec7
903,0.50,VeryGood,E,SI1,VeryGood,Good,None,63.6,57.0,1.36,None,Dec7
904,0.41,VeryGood,D,VS2,Excellent,Good,None,62.9,57.0,1.40,None,Dec7
905,0.50,Good,I,VS2,Excellent,VeryGood,Faint,66.5,57.0,1.44,None,Dec7
905,0.50,Good,I,VVS1,Excellent,Good,None,68.1,57.0,1.34,None,Dec7
906,0.50,VeryGood,F,SI2,Good,Good,None,62.9,60.0,1.39,None,Dec7
908,0.46,Good,F,VS1,Excellent,VeryGood,None,65.8,57.0,1.39,None,Dec7
910,0.50,VeryGood,H,SI2,Excellent,VeryGood,None,60.5,60.0,1.37,None,Dec7
910,0.50,VeryGood,I,VS2,Excellent,VeryGood,None,63.0,61.0,1.43,None,Dec7
910,0.51,VeryGood,E,SI2,VeryGood,Good,Faint,61.0,62.0,1.39,None,Dec7
910,0.51,VeryGood,F,SI2,VeryGood,Good,None,59.0,60.0,1.40,None,Dec4
910,0.51,VeryGood,F,SI2,VeryGood,VeryGood,None,61.3,61.0,1.41,None,Dec4
910,0.51,VeryGood,I,SI1,Excellent,VeryGood,None,63.7,59.0,1.37,None,Dec1
910,0.52,VeryGood,G,SI2,Excellent,Good,None,62.1,62.0,1.34,None,Dec7
910,0.52,VeryGood,I,VVS1,Excellent,Excellent,Faint,63.9,58.0,1.46,None,Dec7
911,0.47,VeryGood,D,VS2,Excellent,VeryGood,None,64.2,59.0,1.34,None,Dec7
911,0.50,Good,F,SI2,VeryGood,Good,None,65.1,56.0,1.37,None,Dec4
912,0.50,VeryGood,I,VS1,VeryGood,Good,None,62.1,58.0,1.36,None,Dec7
912,0.57,VeryGood,J,SI1,Excellent,Good,None,62.4,60.0,1.40,None,Dec7
914,0.54,VeryGood,D,SI2,VeryGood,VeryGood,Faint,64.0,58.0,1.42,None,Dec7
915,0.50,Good,I,VS2,Excellent,VeryGood,None,66.9,58.0,1.36,None,Dec7
915,0.50,VeryGood,F,SI2,VeryGood,Good,None,61.3,58.0,1.38,None,Dec7
915,0.50,VeryGood,I,VS2,Excellent,Good,None,63.5,60.0,1.35,None,Dec7
915,0.50,VeryGood,I,VS2,Excellent,VeryGood,None,63.6,58.0,1.34,None,Dec7
917,0.50,VeryGood,G,SI1,Excellent,Good,None,63.8,64.0,1.41,None,Dec4
919,0.46,Good,E,VS1,Excellent,VeryGood,None,67.5,58.0,1.32,None,Dec7
919,0.49,VeryGood,E,VS2,VeryGood,VeryGood,Medium,63.3,62.0,1.38,None,Dec7
919,0.50,VeryGood,I,SI1,VeryGood,VeryGood,Faint,60.1,58.0,1.40,None,Dec4
919,0.50,VeryGood,I,VS2,VeryGood,Good,Faint,63.5,56.0,1.37,None,Dec7
920,0.44,VeryGood,E,VS1,Excellent,VeryGood,None,62.6,61.0,1.35,None,Dec7
920,0.50,VeryGood,F,SI1,Good,Good,Faint,62.5,61.0,1.34,None,Dec7
921,0.51,VeryGood,H,SI2,VeryGood,VeryGood,None,58.0,58.0,1.37,None,Dec7
922,0.50,VeryGood,I,VS1,VeryGood,Good,Faint,60.4,62.0,1.38,None,Dec7
923,0.50,VeryGood,H,SI1,VeryGood,Good,None,64.2,58.0,1.31,None,Dec7
924,0.50,VeryGood,F,SI2,VeryGood,Good,None,63.3,61.0,1.35,None,Dec7
924,0.52,VeryGood,G,SI2,VeryGood,Good,None,62.5,58.0,1.38,None,Dec7
925,0.40,VeryGood,E,VS2,VeryGood,VeryGood,None,58.0,61.0,1.35,None,Dec7
925,0.44,VeryGood,E,VVS2,Excellent,VeryGood,Faint,57.8,59.0,1.39,None,Dec4
925,0.49,VeryGood,G,VS2,VeryGood,Good,None,60.2,59.0,1.33,None,Dec7
925,0.50,Good,F,SI1,VeryGood,Good,None,56.8,55.0,1.42,None,Dec4
926,0.41,VeryGood,F,VVS1,Excellent,VeryGood,None,64.1,60.0,1.33,None,Dec7
926,0.46,VeryGood,G,VVS2,Excellent,VeryGood,Faint,59.7,57.0,1.42,None,Dec7
926,0.50,VeryGood,D,SI2,VeryGood,Good,None,61.3,60.0,1.34,None,Dec7
926,0.50,VeryGood,D,SI2,VeryGood,Good,None,63.2,61.0,1.40,None,Dec7
927,0.40,Good,D,VS1,Excellent,VeryGood,None,65.4,60.0,1.33,None,Dec7
927,0.40,VeryGood,D,VS1,VeryGood,VeryGood,None,63.9,60.0,1.34,None,Dec4
927,0.40,VeryGood,D,VS1,VeryGood,VeryGood,None,63.9,60.0,1.39,None,Dec4
927,0.50,VeryGood,E,SI1,Excellent,VeryGood,None,59.8,58.0,1.33,None,Dec7
928,0.41,VeryGood,D,VS2,VeryGood,VeryGood,None,61.0,62.0,1.33,None,Dec7
928,0.50,VeryGood,I,VVS1,Excellent,VeryGood,Medium,63.0,62.0,1.35,None,Dec7
929,0.50,VeryGood,I,VS1,VeryGood,Good,None,62.8,56.0,1.41,None,Dec4
929,0.51,VeryGood,H,SI2,Excellent,VeryGood,None,63.2,57.0,1.34,None,Dec7
930,0.40,VeryGood,F,VVS1,Excellent,VeryGood,None,59.7,61.0,1.41,None,Dec7
930,0.41,VeryGood,F,VS2,Excellent,VeryGood,None,61.8,57.0,1.31,None,Dec7
930,0.50,Good,I,VS1,VeryGood,VeryGood,None,68.7,52.0,1.38,None,Dec7
930,0.50,VeryGood,I,VVS2,Excellent,Good,None,62.8,61.0,1.35,None,Dec7
931,0.47,VeryGood,H,VVS1,Excellent,Good,None,60.0,58.0,1.39,None,Dec7
932,0.54,VeryGood,G,SI2,Excellent,VeryGood,None,61.2,57.0,1.44,None,Dec4
933,0.41,VeryGood,E,VVS1,Excellent,VeryGood,None,59.5,60.0,1.40,None,Dec7
933,0.50,VeryGood,D,SI1,VeryGood,Good,Faint,62.5,58.0,1.36,None,Dec7
933,0.50,VeryGood,E,SI2,Excellent,VeryGood,None,62.1,59.0,1.37,None,Dec7
933,0.51,VeryGood,E,VS1,Excellent,VeryGood,Strong,58.6,59.0,1.34,None,Dec7
933,0.51,VeryGood,I,VS2,Excellent,VeryGood,None,64.6,58.0,1.34,None,Dec7
934,0.46,VeryGood,E,VS1,Excellent,Good,None,61.9,56.0,1.34,None,Dec7
934,0.46,VeryGood,J,VVS2,VeryGood,VeryGood,None,57.4,59.0,1.38,None,Dec4
934,0.51,Good,I,VS2,Excellent,VeryGood,None,66.7,57.0,1.37,None,Dec7
935,0.50,VeryGood,G,SI1,VeryGood,VeryGood,Faint,60.3,61.0,1.34,None,Dec4
935,0.51,VeryGood,G,SI1,Excellent,Good,None,64.6,63.0,1.36,None,Dec4
935,0.54,VeryGood,H,SI2,Excellent,VeryGood,None,60.5,62.0,1.45,None,Dec7
936,0.40,VeryGood,D,VS2,VeryGood,VeryGood,None,60.1,61.0,1.36,None,Dec7
936,0.42,VeryGood,E,VVS2,Excellent,Good,Faint,62.4,58.0,1.39,None,Dec7
936,0.51,VeryGood,D,SI2,Excellent,VeryGood,None,63.3,60.0,1.34,None,Dec7
937,0.36,VeryGood,D,IF,VeryGood,Good,None,64.4,55.0,1.38,None,Dec7
937,0.40,VeryGood,E,VVS2,Excellent,VeryGood,None,64.4,61.0,1.46,None,Dec7
937,0.51,VeryGood,H,SI2,VeryGood,VeryGood,None,61.1,60.0,1.34,None,Dec7
937,0.56,VeryGood,H,SI2,VeryGood,Good,None,61.1,61.0,1.40,None,Dec7
937,0.57,Good,J,SI1,Good,Good,FaintBlue,66.9,61.0,1.40,None,Dec4
938,0.50,VeryGood,E,SI1,Excellent,Good,None,64.9,62.0,1.38,None,Dec7
938,0.50,VeryGood,I,VS2,VeryGood,Good,None,60.1,62.0,1.35,None,Dec7
939,0.41,VeryGood,D,VVS1,Excellent,Good,None,63.0,64.0,1.36,None,Dec7
940,0.50,VeryGood,F,SI2,VeryGood,VeryGood,Faint,60.1,57.0,1.40,None,Dec7
941,0.45,VeryGood,F,VS2,Excellent,VeryGood,None,63.1,58.0,1.39,None,Dec4
941,0.50,VeryGood,H,SI1,Excellent,VeryGood,None,61.5,64.0,1.33,None,Dec7
941,0.53,VeryGood,H,SI1,Excellent,VeryGood,None,58.6,63.0,1.44,None,Dec7
942,0.47,Good,D,SI2,VeryGood,VeryGood,None,66.6,58.0,1.41,None,Dec4
942,0.47,Good,G,VVS2,VeryGood,Good,None,56.9,61.0,1.37,None,Dec7
942,0.47,VeryGood,F,VS2,VeryGood,VeryGood,None,61.0,58.0,1.35,None,Dec7
942,0.50,VeryGood,D,SI2,Excellent,VeryGood,Faint,60.0,61.0,1.40,None,Dec7
942,0.50,VeryGood,E,SI1,Excellent,Good,None,63.5,58.0,1.35,None,Dec7
942,0.55,Good,H,SI1,Excellent,Good,MediumBlue,65.6,58.0,1.52,None,Dec4
943,0.46,VeryGood,E,VVS2,VeryGood,Good,None,58.5,60.0,1.36,None,Dec7
943,0.50,Good,I,VVS2,Excellent,VeryGood,None,66.7,57.0,1.35,None,Dec7
943,0.50,VeryGood,G,VS2,VeryGood,VeryGood,Strong,63.4,60.0,1.34,None,Dec7
943,0.50,VeryGood,I,VVS2,Excellent,VeryGood,None,64.9,57.0,1.37,None,Dec7
944,0.41,VeryGood,F,VS1,Excellent,Excellent,None,58.2,61.0,1.46,None,Dec7
944,0.50,VeryGood,G,VS2,VeryGood,Good,Medium,61.7,59.0,1.34,None,Dec7
944,0.50,VeryGood,H,SI2,VeryGood,VeryGood,None,61.6,60.0,1.36,None,Dec7
945,0.50,Good,F,SI1,Excellent,VeryGood,Faint,65.1,60.0,1.43,None,Dec4
945,0.50,VeryGood,F,SI1,Excellent,VeryGood,None,64.5,63.0,1.37,None,Dec7
946,0.42,VeryGood,D,VS2,Excellent,VeryGood,None,61.7,58.0,1.38,None,Dec7
946,0.42,VeryGood,D,VS2,Excellent,VeryGood,None,63.1,61.0,1.34,None,Dec7
946,0.50,VeryGood,F,SI2,VeryGood,Good,None,62.1,58.0,1.33,None,Dec7
946,0.50,VeryGood,I,VS2,Excellent,Good,None,62.1,57.0,1.39,None,Dec7
946,0.50,VeryGood,I,VS2,VeryGood,Good,None,62.9,59.0,1.34,None,Dec7
946,0.52,VeryGood,I,VS2,VeryGood,VeryGood,Medium,62.2,62.0,1.34,None,Dec7
947,0.53,VeryGood,H,SI1,VeryGood,VeryGood,Faint,63.4,57.0,1.37,None,Dec7
947,0.55,VeryGood,H,SI2,Excellent,Good,None,63.2,62.0,1.34,None,Dec7
948,0.47,VeryGood,G,VVS1,Excellent,Good,None,64.5,57.0,1.34,None,Dec7
949,0.51,Good,I,VS1,VeryGood,VeryGood,None,66.3,55.0,1.33,None,Dec7
950,0.41,VeryGood,D,VS1,VeryGood,VeryGood,None,58.3,59.0,1.41,None,Dec4
950,0.50,VeryGood,E,SI1,Excellent,Good,None,60.5,62.0,1.36,None,Dec7
950,0.50,VeryGood,H,SI1,VeryGood,Good,None,61.2,62.0,1.39,None,Dec7
950,0.51,VeryGood,E,SI1,Excellent,Good,None,64.0,58.0,1.37,None,Dec7
951,0.50,VeryGood,E,SI1,Excellent,VeryGood,Faint,61.5,61.0,1.34,None,Dec7
951,0.50,VeryGood,I,SI1,Excellent,VeryGood,None,63.6,57.0,1.35,None,Dec1
952,0.47,Good,G,VVS1,Excellent,VeryGood,Faint,65.6,57.0,1.45,None,Dec7
952,0.47,VeryGood,G,SI1,Good,VeryGood,None,62.3,58.0,1.34,None,Dec4
952,0.52,VeryGood,I,VS2,Excellent,VeryGood,None,60.0,62.0,1.40,None,Dec7
952,0.54,VeryGood,H,SI2,VeryGood,Good,None,60.6,60.0,1.36,None,Dec7
952,0.55,VeryGood,J,VS1,Excellent,Excellent,None,59.6,61.0,1.36,None,Dec7
953,0.50,VeryGood,F,SI2,Excellent,VeryGood,Faint,61.2,59.0,1.38,None,Dec7
953,0.50,VeryGood,G,SI1,VeryGood,Good,None,63.8,59.0,1.42,None,Dec7
953,0.50,VeryGood,H,VS2,VeryGood,Good,None,62.2,57.0,1.35,None,Dec7
953,0.50,VeryGood,I,VS2,Excellent,VeryGood,None,63.3,58.0,1.42,None,Dec7
954,0.45,VeryGood,F,SI1,VeryGood,VeryGood,None,62.2,58.0,1.37,None,Dec4
955,0.43,Good,E,VS1,Excellent,VeryGood,None,65.9,57.0,1.39,None,Dec4
955,0.50,VeryGood,D,SI2,Excellent,VeryGood,None,61.2,60.0,1.36,None,Dec7
956,0.45,VeryGood,E,SI1,VeryGood,VeryGood,Faint,62.2,57.0,1.37,None,Dec4
959,0.47,VeryGood,F,VVS2,Excellent,Good,None,60.2,60.0,1.38,None,Dec7
959,0.50,VeryGood,E,SI2,Excellent,Good,None,61.8,60.0,1.37,None,Dec4
959,0.51,VeryGood,E,SI1,VeryGood,VeryGood,None,63.9,62.0,1.40,None,Dec7
959,0.51,VeryGood,G,SI2,Excellent,VeryGood,None,61.9,62.0,1.39,None,Dec7
959,0.52,VeryGood,G,SI1,VeryGood,VeryGood,None,58.8,60.0,1.43,None,Dec7
960,0.43,VeryGood,G,IF,Excellent,Excellent,None,62.6,57.0,1.43,None,Dec7
960,0.47,VeryGood,G,VVS2,Excellent,VeryGood,None,64.0,55.0,1.33,None,Dec7
960,0.50,VeryGood,H,VVS2,VeryGood,VeryGood,None,60.3,58.0,1.40,None,Dec7
960,0.50,VeryGood,I,VS2,Excellent,VeryGood,None,60.0,59.0,1.32,None,Dec7
960,0.51,VeryGood,F,SI2,Excellent,Good,None,61.6,60.0,1.35,None,Dec7
960,0.54,VeryGood,G,SI2,VeryGood,Good,None,60.0,59.0,1.40,None,Dec7
961,0.40,VeryGood,E,VVS2,VeryGood,Good,None,60.3,61.0,1.38,None,Dec7
961,0.46,Good,F,SI1,Good,VeryGood,None,65.8,57.0,1.35,None,Dec4
961,0.46,Good,F,SI1,VeryGood,VeryGood,None,67.5,59.0,1.35,None,Dec4
961,0.50,VeryGood,I,VS1,Excellent,VeryGood,Faint,61.4,61.0,1.38,None,Dec7
962,0.42,VeryGood,F,VVS2,Excellent,VeryGood,None,60.3,58.0,1.40,None,Dec7
962,0.50,VeryGood,G,SI1,Excellent,VeryGood,None,64.1,59.0,1.34,None,Dec4
962,0.50,VeryGood,G,SI1,VeryGood,VeryGood,None,62.6,58.0,1.37,None,Dec4
