round,carat,cut,color,clarity,depth,table,length-width,date,price
0,2.03,0,2,4,45.5,62.0,0.97,19,21040
0,2.03,2,4,1,58.5,59.0,1.00,29,16399
0,2.04,0,3,2,46.7,62.0,0.95,28,24924
0,2.04,2,4,1,58.3,57.0,0.80,23,18642
0,2.04,2,5,1,60.9,59.0,1.02,28,15595
0,2.05,2,3,3,58.5,56.0,0.85,23,29454
0,2.07,0,6,2,63.6,60.0,1.02,19,29926
0,2.07,0,6,2,63.6,60.0,1.02,22,29361
0,2.23,2,1,1,53.3,61.0,0.93,22,12996
0,2.34,0,5,0,50.5,60.0,1.15,22,15006
0,2.65,0,2,0,49.4,56.6,0.82,23,16511
0,3.02,1,5,0,62.6,57.0,0.94,20,28109
0,3.02,1,5,0,62.6,57.0,0.94,22,28109
0,3.49,2,1,0,56.4,60.0,0.86,23,29789
0,3.55,1,0,1,62.7,62.0,0.92,22,23164
0,2.00,0,6,1,70.5,63.0,2.22,22,19075
0,2.00,1,0,3,66.8,52.0,2.10,22,11387
0,2.00,1,3,1,67.5,56.0,1.91,22,17235
0,2.00,2,3,5,62.8,55.0,1.85,23,27704
0,2.00,2,5,1,63.8,55.0,1.68,22,16908
0,2.01,0,4,0,69.5,55.0,1.97,22,14394
0,2.01,0,5,2,59.8,69.0,1.85,22,20661
0,2.01,0,6,2,70.3,53.0,1.72,19,25275
0,2.01,0,6,2,70.3,53.0,1.72,22,24795
0,2.01,2,2,1,61.0,55.0,1.92,28,11689
0,2.01,2,2,1,63.0,61.0,1.85,22,13518
0,2.01,2,3,2,61.2,62.0,2.13,22,17969
0,2.01,2,4,3,63.8,56.0,1.80,18,25634
0,2.01,2,4,3,63.8,56.0,1.80,23,25094
0,2.01,2,5,3,64.5,56.0,1.61,22,26130
0,2.01,2,6,1,61.0,55.0,2.16,19,20909
0,2.01,2,6,1,61.0,55.0,2.16,22,20392
0,2.01,2,6,2,59.6,59.0,1.81,24,27037
0,2.02,0,1,2,73.4,53.0,1.87,28,10537
0,2.02,0,3,4,62.0,50.0,2.31,23,20157
0,2.02,0,6,3,52.4,65.0,2.03,19,29940
0,2.02,0,6,3,52.4,65.0,2.03,22,29503
0,2.02,1,1,1,67.5,56.0,2.07,22,11911
0,2.02,1,6,0,66.4,61.0,2.06,28,13722
0,2.02,1,6,1,56.8,52.0,2.47,22,19076
0,2.02,2,2,2,61.9,54.0,2.08,22,17049
0,2.02,2,4,0,64.6,58.0,1.66,22,13622
0,2.03,1,2,1,68.4,60.0,1.54,22,13350
0,2.03,2,6,1,63.1,55.0,1.82,19,21536
0,2.03,2,6,1,63.1,55.0,1.82,22,21003
0,2.04,0,4,2,55.8,50.0,2.11,20,20869
0,2.04,0,4,2,55.8,50.0,2.11,22,20869
0,2.04,0,6,2,69.5,56.0,1.72,20,27684
0,2.04,2,1,1,63.9,63.0,1.83,22,13090
0,2.06,2,5,2,60.5,56.0,1.79,19,24933
0,2.06,2,5,2,60.5,56.0,1.79,22,24407
0,2.08,2,3,2,61.2,62.0,1.81,19,22052
0,2.08,2,3,2,61.2,62.0,1.81,22,21506
0,2.09,2,4,1,58.8,60.0,1.71,28,12942
0,2.10,1,3,2,65.1,52.0,2.20,24,24112
0,2.10,1,5,1,61.4,66.0,2.19,22,16704
0,2.11,2,1,1,59.9,57.0,1.93,22,14538
0,2.11,2,4,1,57.4,58.0,1.87,23,17740
0,2.11,2,5,1,62.4,57.0,1.74,22,19120
0,2.12,0,3,1,52.3,65.0,2.07,22,17871
0,2.12,1,2,2,68.3,63.0,1.75,23,15425
0,2.12,1,2,6,56.2,61.0,2.08,20,22848
0,2.12,1,2,6,56.2,61.0,2.08,23,22358
0,2.12,2,4,3,61.2,60.0,2.30,19,26147
0,2.12,2,4,3,61.2,60.0,2.30,22,25597
0,2.13,0,1,3,52.3,61.0,1.80,22,15858
0,2.13,2,2,1,63.1,59.0,1.64,28,13563
0,2.14,2,1,1,60.5,59.0,1.82,22,13417
0,2.20,1,3,1,65.6,59.0,1.82,18,20822
0,2.23,0,0,3,51.8,64.0,2.30,22,12996
0,2.24,1,4,0,65.8,63.0,1.87,22,11755
0,2.24,2,0,1,63.8,61.0,2.18,22,10764
0,2.24,2,5,2,64.2,63.0,1.92,19,27049
0,2.24,2,5,2,64.2,63.0,1.92,22,26479
0,2.25,0,3,1,71.8,60.0,1.88,28,12611
0,2.27,2,5,2,62.3,55.0,1.91,19,28378
0,2.27,2,5,2,62.3,55.0,1.91,22,27782
0,2.33,2,3,2,59.6,60.0,1.90,19,25015
0,2.33,2,3,2,59.6,60.0,1.90,22,24399
0,2.39,1,3,2,55.4,55.0,2.17,20,22449
0,2.39,1,3,2,55.4,55.0,2.17,22,22449
0,2.39,2,3,6,60.2,62.0,1.73,23,28827
0,2.40,1,6,1,65.6,57.0,1.84,18,25291
0,2.40,1,6,1,65.6,57.0,1.84,23,24668
0,2.41,1,6,0,66.5,56.0,1.69,22,15800
0,2.47,1,2,2,68.2,56.0,1.85,23,21132
0,2.50,2,5,1,62.8,56.0,1.88,19,25980
0,2.50,2,5,1,62.8,56.0,1.88,22,25313
0,2.51,0,2,0,69.1,51.0,1.77,23,15672
0,2.51,2,3,0,61.9,53.0,2.02,19,21401
0,2.51,2,3,0,61.9,53.0,2.02,22,20873
0,2.54,1,1,0,55.1,60.0,2.23,22,14923
0,2.54,2,1,6,63.7,59.0,1.87,22,22463
0,2.57,1,6,0,66.0,59.0,1.72,18,21014
0,2.57,1,6,0,66.0,59.0,1.72,23,20538
0,2.70,0,1,1,72.0,50.0,1.97,23,16453
0,2.97,1,1,1,66.0,61.0,1.84,22,19642
0,3.05,0,0,2,53.6,53.0,2.07,18,26044
0,2.00,0,5,2,72.6,54.0,1.48,28,17905
0,2.00,1,4,5,66.2,57.0,1.37,18,24823
0,2.00,1,4,5,66.2,57.0,1.37,22,24429
0,2.00,1,6,2,67.7,64.0,1.46,22,26397
0,2.00,2,3,1,62.8,59.0,1.33,22,17235
0,2.00,2,3,3,62.0,54.0,1.42,19,21761
0,2.00,2,3,3,62.0,54.0,1.42,22,21265
0,2.00,2,6,2,64.4,60.0,1.40,19,26774
0,2.00,2,6,2,64.4,60.0,1.40,22,26160
0,2.01,0,4,3,73.0,51.0,1.65,19,22868
0,2.01,0,4,3,73.0,51.0,1.65,22,22385
0,2.01,1,1,5,66.4,58.0,1.40,22,15490
0,2.01,1,3,3,67.2,53.0,1.34,22,21672
0,2.01,1,3,6,65.8,64.0,1.26,19,23806
0,2.01,1,3,6,65.8,64.0,1.26,22,23403
0,2.01,1,4,4,65.8,57.0,1.40,20,21255
0,2.01,1,4,4,65.8,57.0,1.40,22,21255
0,2.01,1,5,2,65.4,56.0,1.30,23,26919
0,2.01,1,5,3,56.6,60.0,1.26,19,26871
0,2.01,1,5,3,56.6,60.0,1.26,22,26393
0,2.01,1,6,1,66.6,55.0,1.26,23,16956
0,2.01,1,6,2,68.9,61.0,1.41,18,20961
0,2.01,1,6,2,68.9,61.0,1.41,22,20561
0,2.01,1,6,3,68.7,60.0,1.37,18,27736
0,2.01,1,6,3,68.7,60.0,1.37,23,27297
0,2.01,2,1,2,59.5,61.0,1.35,22,14365
0,2.01,2,1,4,60.9,59.0,1.40,28,13236
0,2.01,2,2,4,62.6,59.0,1.51,22,18725
0,2.01,2,3,2,62.6,56.0,1.35,23,18868
0,2.01,2,5,1,63.1,55.0,1.66,23,20115
0,2.01,2,5,1,63.1,55.0,1.66,28,24988
0,2.01,2,6,2,57.2,63.0,1.43,22,26525
0,2.01,2,6,2,63.1,58.0,1.38,18,28941
0,2.01,2,6,2,63.1,58.0,1.38,23,26870
0,2.02,1,3,1,65.9,57.0,1.28,22,14389
0,2.02,1,4,1,66.8,53.0,1.51,23,17389
0,2.02,1,6,0,67.9,52.0,1.50,22,15160
0,2.02,2,2,1,64.3,56.0,1.40,23,13994
0,2.02,2,4,3,64.0,58.0,1.30,19,22748
0,2.02,2,4,3,64.0,58.0,1.30,22,22268
0,2.02,2,5,1,58.6,64.0,1.30,20,20459
0,2.02,2,5,1,58.6,64.0,1.30,23,20459
0,2.03,1,0,2,67.6,52.0,1.43,23,16096
0,2.03,1,6,1,56.4,59.0,1.35,23,19157
0,2.03,2,3,3,60.5,57.0,1.38,23,26381
0,2.03,2,3,3,60.5,57.0,1.38,28,25783
0,2.03,2,4,1,59.9,59.0,1.23,23,17451
0,2.03,2,5,4,64.7,58.0,1.33,18,27615
0,2.03,2,5,4,64.7,58.0,1.33,22,27178
0,2.03,2,6,0,61.5,61.0,1.41,22,14740
0,2.03,2,6,1,63.2,56.0,1.30,23,17374
0,2.04,1,5,2,69.0,52.0,1.34,19,23199
0,2.04,1,5,2,69.0,52.0,1.34,22,22709
0,2.04,2,4,0,63.2,57.0,1.38,23,14128
0,2.05,0,6,2,72.6,53.0,1.60,20,24383
0,2.05,0,6,2,72.6,53.0,1.60,22,24383
0,2.05,1,3,5,65.9,56.0,1.59,18,23097
0,2.05,1,3,5,65.9,56.0,1.59,22,22657
0,2.05,2,2,0,59.5,59.0,1.50,23,12523
0,2.06,1,1,2,65.5,58.0,1.39,22,14401
0,2.07,1,4,3,67.6,57.0,1.62,19,25050
0,2.07,1,4,3,67.6,57.0,1.62,22,24522
0,2.07,2,4,1,62.6,54.0,1.34,23,16023
0,2.07,2,6,1,57.4,61.0,1.24,22,19020
0,2.09,2,3,5,60.2,55.0,1.46,19,26993
0,2.09,2,3,5,60.2,55.0,1.46,22,26479
0,2.11,2,2,4,62.0,55.0,1.36,28,20155
0,2.11,2,5,2,58.4,56.0,1.47,22,29198
0,2.12,1,6,3,56.8,61.0,1.36,19,28494
0,2.12,1,6,3,56.8,61.0,1.36,22,28041
0,2.13,2,3,5,62.0,57.0,1.35,28,28745
0,2.15,0,1,4,53.2,59.0,1.46,22,17839
0,2.18,2,1,4,57.7,60.0,1.27,22,18611
0,2.20,1,3,2,65.4,55.0,1.43,19,23801
0,2.21,2,0,3,58.6,59.0,1.52,22,13198
0,2.22,2,2,4,64.2,58.0,1.61,18,23088
0,2.22,2,2,4,64.2,58.0,1.61,22,22465
0,2.22,2,3,3,63.7,54.0,1.36,25,28761
0,2.26,2,0,4,59.2,57.0,1.50,23,13528
0,2.27,2,5,1,59.7,61.0,1.38,20,21868
0,2.27,2,5,1,59.7,61.0,1.38,23,21291
0,2.28,1,3,3,65.7,54.0,1.28,18,28400
0,2.28,1,3,3,65.7,54.0,1.28,23,27757
0,2.30,0,0,2,53.9,62.0,1.35,28,13178
0,2.31,1,0,2,65.3,56.0,1.42,23,10927
0,2.31,1,1,0,68.6,56.0,1.64,22,12016
0,2.34,0,1,5,69.2,54.1,1.36,23,18640
0,3.01,0,1,2,70.6,50.0,1.59,20,29652
0,3.01,2,0,3,61.6,59.0,1.43,22,26728
0,3.01,2,0,3,61.6,59.0,1.43,19,27220
0,3.12,2,0,3,59.1,62.0,1.43,22,29447
0,3.12,2,0,3,59.1,62.0,1.43,18,29987
0,3.14,2,0,0,61.5,60.0,1.33,28,21737
0,3.14,2,0,0,61.5,60.0,1.33,24,22387
0,3.15,0,0,1,53.6,54.0,1.31,28,25353
0,2.00,0,2,2,82.5,67.0,1.02,22,13411
0,2.00,1,1,2,75.1,71.0,1.01,23,11456
0,2.00,1,2,2,76.9,58.0,1.02,22,19442
0,2.00,1,2,3,73.4,79.0,1.01,27,14059
0,2.00,1,2,3,76.3,75.0,1.14,23,15141
0,2.00,1,2,4,73.0,81.0,1.03,22,15747
0,2.00,1,3,2,73.8,81.0,1.02,22,16580
0,2.00,1,3,2,78.4,73.0,1.09,22,15263
0,2.00,1,3,3,67.5,79.0,1.00,22,16882
0,2.00,1,3,3,73.0,80.0,1.01,23,19490
0,2.00,1,3,4,79.8,72.0,1.21,18,21534
0,2.00,1,3,4,79.8,72.0,1.21,22,21079
0,2.00,1,3,5,77.3,79.0,1.05,23,21820
0,2.00,1,3,5,77.3,79.0,1.05,28,20101
0,2.00,1,3,6,78.7,72.0,1.06,18,24645
0,2.00,1,3,6,78.7,72.0,1.06,23,24231
0,2.00,1,4,0,79.4,67.0,1.04,23,14146
0,2.00,1,4,2,79.5,71.0,1.01,28,18225
0,2.00,1,4,3,75.7,72.0,1.01,20,20493
0,2.00,1,4,3,75.9,77.0,1.01,18,22016
0,2.00,1,4,3,75.9,77.0,1.01,23,21550
0,2.00,1,4,3,77.8,68.0,1.05,18,21460
0,2.00,1,4,3,77.8,68.0,1.05,23,21006
0,2.00,1,4,4,76.5,76.0,1.04,19,26006
0,2.00,1,4,4,76.5,76.0,1.04,22,25543
0,2.00,1,4,5,80.1,77.0,1.00,23,23202
0,2.00,1,4,5,80.1,77.0,1.00,28,21664
0,2.00,1,5,2,75.6,71.0,1.02,19,21534
0,2.00,1,5,2,75.6,71.0,1.02,23,21079
0,2.00,2,0,3,73.6,76.0,1.05,22,11384
0,2.00,2,1,1,68.2,78.0,1.01,22,13398
0,2.00,2,2,1,73.5,75.0,1.01,23,14330
0,2.00,2,2,2,71.7,74.0,1.07,22,14754
0,2.00,2,2,2,74.4,76.0,1.03,22,15074
0,2.00,2,2,2,74.9,74.0,1.05,22,14127
0,2.00,2,2,3,71.5,77.0,1.03,22,18171
0,2.00,2,2,4,73.6,76.0,1.05,22,18893
0,2.00,2,2,5,62.8,74.0,1.01,22,18084
0,2.00,2,3,3,71.6,73.0,1.04,20,21404
0,2.00,2,3,3,71.6,73.0,1.04,22,20862
0,2.00,2,3,3,73.8,68.0,1.00,22,18401
0,2.00,2,4,2,73.2,75.0,1.08,28,19025
0,2.00,2,4,2,74.6,71.0,1.03,18,20571
0,2.00,2,4,2,74.6,71.0,1.03,23,20101
0,2.00,2,4,2,74.8,68.0,1.03,18,20014
0,2.00,2,4,3,73.7,75.0,1.00,18,21838
0,2.00,2,4,3,73.7,75.0,1.00,22,21838
0,2.00,2,5,1,72.7,73.0,1.06,22,15662
0,2.00,2,5,3,73.8,70.0,1.01,18,25308
0,2.00,2,5,3,73.8,70.0,1.01,22,24857
0,2.00,2,6,1,64.7,77.0,1.06,23,17076
0,2.00,2,6,2,67.7,77.0,1.07,19,25447
0,2.00,2,6,2,67.7,77.0,1.07,23,24964
0,2.00,3,3,5,70.7,73.0,1.01,21,29701
0,2.01,0,3,3,84.7,72.0,1.08,23,16833
0,2.01,1,1,1,67.2,82.0,1.02,23,12641
0,2.01,1,1,3,75.7,73.0,1.01,22,12648
0,2.01,1,1,6,75.8,79.0,1.05,22,14127
0,2.01,1,2,2,76.4,78.0,1.08,29,14603
0,2.01,1,2,2,77.9,68.0,1.00,22,14807
0,2.01,1,2,3,75.6,76.0,1.01,22,16963
0,2.01,1,2,3,76.5,78.0,1.03,22,16312
0,2.01,1,2,3,76.8,79.0,1.00,22,15223
0,2.01,1,2,4,75.2,76.0,1.00,22,17773
0,2.01,1,3,0,79.5,68.0,1.02,22,12340
0,2.01,1,3,1,79.3,69.0,1.06,29,13447
0,2.01,1,3,2,75.1,79.0,1.05,22,16909
0,2.01,1,3,2,75.5,74.0,1.04,23,19186
0,2.01,1,3,2,76.5,72.0,1.07,22,18829
0,2.01,1,3,3,76.8,73.0,1.03,27,16963
0,2.01,1,3,5,76.3,75.0,1.03,18,22259
0,2.01,1,3,5,76.3,75.0,1.03,22,21835
0,2.01,1,3,5,77.6,73.0,1.08,18,23527
0,2.01,1,3,5,77.6,73.0,1.08,23,23080
0,2.01,1,4,2,75.1,69.0,1.03,22,18848
0,2.01,1,4,2,75.4,75.0,1.01,19,21692
0,2.01,1,4,2,75.4,75.0,1.01,22,21198
0,2.01,1,4,2,76.0,78.0,1.06,23,18311
0,2.01,1,4,3,79.1,75.0,1.07,22,20356
0,2.01,1,4,4,77.1,75.0,1.01,22,21508
0,2.01,1,4,4,78.4,76.0,1.06,19,24727
0,2.01,1,4,4,78.4,76.0,1.06,23,21508
0,2.01,1,4,5,78.4,76.0,1.03,23,27259
0,2.01,1,5,3,70.0,79.0,1.13,19,24445
0,2.01,1,5,3,70.0,79.0,1.13,22,24009
0,2.01,1,6,1,76.2,60.0,1.07,22,15605
0,2.01,1,6,2,75.4,69.0,1.05,20,27557
0,2.01,1,6,2,75.4,69.0,1.05,22,27021
0,2.01,1,6,3,76.7,71.0,1.01,22,28016
0,2.01,2,0,1,74.4,77.0,1.01,22,10772
0,2.01,2,1,3,71.6,73.0,1.02,22,14566
0,2.01,2,1,3,74.3,74.0,1.00,23,14171
0,2.01,2,2,0,74.3,72.0,1.03,22,10597
0,2.01,2,2,1,71.7,69.0,1.00,22,15299
0,2.01,2,2,1,73.5,68.0,1.00,22,18043
0,2.01,2,2,2,71.5,73.0,1.00,22,16348
0,2.01,2,2,2,74.0,75.0,1.03,22,13682
0,2.01,2,2,3,72.7,66.0,1.03,22,18258
0,2.01,2,2,3,73.0,73.0,1.01,22,18258
0,2.01,2,2,3,73.4,71.0,1.02,22,16095
0,2.01,2,2,3,73.9,74.0,1.02,23,16746
0,2.01,2,2,4,70.8,72.0,1.03,29,18685
0,2.01,2,2,4,71.4,70.0,1.03,28,18676
0,2.01,2,2,5,70.4,73.0,1.05,22,18644
0,2.01,2,2,6,73.7,74.0,1.04,22,20985
0,2.01,2,3,0,68.7,76.0,1.02,22,14377
0,2.01,2,3,0,71.4,69.0,1.01,22,13351
0,2.01,2,3,1,70.1,71.0,1.02,22,16241
0,2.01,2,3,1,70.4,72.0,1.03,23,15994
0,2.01,2,3,1,70.4,75.0,1.02,22,15877
0,2.01,2,3,1,71.9,73.0,1.00,22,16486
0,2.01,2,3,1,74.0,70.0,1.03,22,16963
0,2.01,2,3,1,74.3,71.0,1.04,22,16963
0,2.01,2,3,2,72.2,72.0,1.02,22,18829
0,2.01,2,3,2,73.4,73.0,1.02,22,17803
0,2.01,2,3,2,74.2,72.0,1.01,20,21399
0,2.01,2,3,2,74.2,72.0,1.01,22,20854
0,2.01,2,3,2,74.2,76.0,1.01,22,19116
0,2.01,2,3,3,70.1,72.0,1.01,22,19276
0,2.01,2,3,3,70.3,72.0,1.00,19,20403
0,2.01,2,3,3,70.3,72.0,1.00,22,19937
0,2.01,2,3,3,72.3,73.0,1.01,22,19463
0,2.01,2,3,3,72.4,67.0,1.03,20,23138
0,2.01,2,3,3,72.4,67.0,1.03,22,22704
0,2.01,2,3,3,73.6,73.0,1.01,22,20404
0,2.01,2,3,3,74.3,68.0,1.01,20,21181
0,2.01,2,3,3,74.3,68.0,1.01,22,20636
0,2.01,2,3,3,74.6,71.0,1.01,29,21300
0,2.01,2,3,4,68.1,73.0,1.05,22,22650
0,2.01,2,3,4,73.4,72.0,1.01,18,25180
0,2.01,2,3,4,73.4,72.0,1.01,23,24650
0,2.01,2,4,2,68.4,74.0,1.02,19,20671
0,2.01,2,4,2,70.8,71.0,1.04,19,27317
0,2.01,2,4,2,72.0,75.0,1.01,18,21910
0,2.01,2,4,2,72.0,75.0,1.01,22,22476
0,2.01,2,4,2,73.1,65.0,1.00,19,20391
0,2.01,2,4,3,70.3,72.0,1.00,22,23529
0,2.01,2,4,3,74.2,73.0,1.00,20,24977
0,2.01,2,4,3,74.2,73.0,1.00,22,24437
0,2.01,2,4,4,70.8,71.0,1.01,18,24727
0,2.01,2,4,4,70.8,71.0,1.01,22,24286
0,2.01,2,4,4,75.0,76.0,1.01,28,19415
0,2.01,2,4,5,71.3,69.0,1.03,25,24502
0,2.01,2,5,0,74.4,73.0,1.01,20,20173
0,2.01,2,5,1,71.1,76.0,1.06,23,17396
0,2.01,2,5,1,74.5,75.0,1.04,22,16271
0,2.01,2,5,2,72.2,68.0,1.09,20,24221
0,2.01,2,5,2,72.2,68.0,1.09,23,23734
0,2.01,2,5,2,72.8,71.0,1.02,19,21429
0,2.01,2,5,2,72.8,71.0,1.02,22,20975
0,2.01,2,5,2,73.3,71.0,1.02,19,21429
0,2.01,2,5,2,73.3,71.0,1.02,22,20975
0,2.01,2,5,2,74.5,70.0,1.05,18,21386
0,2.01,2,5,2,74.5,70.0,1.05,22,20934
0,2.01,2,5,2,74.9,74.0,1.04,19,20745
0,2.01,2,5,2,74.9,74.0,1.04,22,20308
0,2.01,2,5,3,72.1,69.0,1.01,20,28520
0,2.01,2,5,3,72.5,78.0,1.11,18,22487
0,2.01,2,5,3,72.5,78.0,1.11,22,22487
0,2.01,2,5,3,73.0,69.0,1.03,20,27771
0,2.01,2,5,3,73.0,69.0,1.03,22,27343
0,2.01,2,6,1,73.2,66.0,1.00,22,16660
0,2.01,2,6,2,73.1,74.0,1.03,23,22487
0,2.01,2,6,2,74.8,67.0,1.05,19,21593
0,2.01,2,6,2,74.8,67.0,1.05,22,20199
0,2.01,3,3,3,71.0,71.0,1.01,21,26898
0,2.01,3,4,3,71.8,69.0,1.02,21,28979
0,2.01,3,5,2,70.6,73.0,1.05,21,23284
0,2.01,4,3,3,71.0,71.0,1.01,16,27524
0,2.01,4,4,3,71.8,69.0,1.02,16,29601
0,2.01,4,5,2,70.6,73.0,1.05,16,23787
0,2.02,1,1,2,78.0,75.0,1.08,22,11903
0,2.02,1,2,2,75.8,59.5,1.01,22,19351
0,2.02,1,2,3,78.9,70.0,1.09,22,14856
0,2.02,1,2,5,75.8,68.0,1.04,22,16501
0,2.02,1,3,3,75.4,74.0,1.02,22,18398
0,2.02,1,3,3,77.5,78.0,1.09,22,16979
0,2.02,1,3,3,77.9,69.0,1.00,20,27097
0,2.02,1,3,3,77.9,69.0,1.00,22,27097
0,2.02,1,3,4,76.1,74.0,1.02,20,25422
0,2.02,1,3,4,76.1,74.0,1.02,22,24881
0,2.02,1,4,1,78.5,72.0,1.04,28,16259
0,2.02,1,4,2,75.5,70.0,1.06,22,18128
0,2.02,1,4,3,76.1,75.0,1.06,22,19313
0,2.02,1,4,3,77.6,78.0,1.01,22,19802
0,2.02,1,4,3,77.6,78.0,1.01,23,20231
0,2.02,1,4,5,79.0,75.0,1.01,19,28604
0,2.02,1,4,5,79.0,75.0,1.01,22,28150
0,2.02,1,5,2,81.4,72.0,1.12,23,17661
0,2.02,1,5,3,76.5,77.0,1.09,18,20935
0,2.02,1,5,3,76.5,77.0,1.09,22,20560
0,2.02,1,5,4,71.7,79.0,1.05,19,28295
0,2.02,1,5,4,71.7,79.0,1.05,22,27848
0,2.02,1,6,2,79.5,74.0,1.10,18,20843
0,2.02,1,6,2,79.5,74.0,1.10,23,20445
0,2.02,1,6,3,75.3,75.0,1.13,18,28472
0,2.02,1,6,3,75.3,75.0,1.13,23,28023
0,2.02,2,0,3,72.5,75.0,1.05,22,11638
0,2.02,2,0,4,71.3,72.0,1.00,22,11892
0,2.02,2,1,0,69.4,74.0,1.04,22,11301
0,2.02,2,1,2,70.7,75.0,1.02,22,13752
0,2.02,2,1,3,69.9,75.0,1.01,22,14636
0,2.02,2,1,3,72.3,75.0,1.03,22,14636
0,2.02,2,2,1,72.0,75.0,1.02,22,13358
0,2.02,2,2,1,75.0,74.0,1.03,22,13394
0,2.02,2,2,2,73.5,78.0,1.09,22,14878
0,2.02,2,2,3,72.0,77.0,1.04,22,18344
0,2.02,2,2,3,72.1,76.0,1.02,22,18344
0,2.02,2,2,3,73.2,72.0,1.03,22,14743
0,2.02,2,3,1,67.1,73.0,1.01,23,17261
0,2.02,2,3,1,72.1,73.0,1.04,22,15953
0,2.02,2,3,1,72.2,75.0,1.00,22,16363
0,2.02,2,3,2,70.6,76.0,1.04,20,20955
0,2.02,2,3,2,70.6,76.0,1.04,22,20516
0,2.02,2,3,2,71.7,76.0,1.03,22,19276
0,2.02,2,3,3,63.3,76.0,1.02,19,21892
0,2.02,2,3,3,63.3,76.0,1.02,23,21393
0,2.02,2,3,3,73.7,72.0,1.03,20,21120
0,2.02,2,3,4,70.1,72.0,1.01,20,23794
0,2.02,2,3,4,70.1,72.0,1.01,22,23250
0,2.02,2,3,4,74.2,71.0,1.02,19,21744
0,2.02,2,3,4,74.2,71.0,1.02,23,21284
0,2.02,2,3,5,70.9,76.0,1.04,20,27689
0,2.02,2,3,5,70.9,76.0,1.04,22,27151
0,2.02,2,3,5,74.7,74.0,1.02,22,21940
0,2.02,2,3,5,74.7,74.0,1.02,23,22367
0,2.02,2,4,1,66.5,73.0,1.04,22,18008
0,2.02,2,4,2,73.9,74.0,1.11,23,18425
0,2.02,2,4,2,74.3,72.0,1.04,20,21284
0,2.02,2,4,2,74.3,72.0,1.04,22,20736
0,2.02,2,4,3,68.8,74.0,1.02,20,22814
0,2.02,2,4,3,68.8,74.0,1.02,22,22378
0,2.02,2,4,3,73.0,71.0,1.01,18,23851
0,2.02,2,4,3,73.0,71.0,1.01,22,23348
0,2.02,2,4,5,70.8,70.0,1.02,19,29649
0,2.02,2,4,5,70.8,70.0,1.02,22,29182
0,2.02,2,5,1,69.4,72.0,1.02,22,18134
0,2.02,2,5,2,71.8,78.0,1.01,18,21032
0,2.02,2,5,2,71.8,78.0,1.01,22,21831
0,2.02,2,5,4,69.4,75.0,1.06,20,25643
0,2.02,2,5,4,69.4,75.0,1.06,27,25236
0,2.02,3,1,5,71.0,70.0,1.04,21,16506
0,2.03,0,3,1,74.4,54.7,1.00,22,19442
0,2.03,1,3,2,76.2,71.0,1.04,28,17321
0,2.03,1,3,2,78.3,74.0,1.08,22,16084
0,2.03,1,3,4,76.6,72.0,1.09,18,21208
0,2.03,1,3,4,76.6,72.0,1.09,23,20759
0,2.03,1,4,2,77.3,74.0,1.00,18,20306
0,2.03,1,4,2,77.3,74.0,1.00,22,19843
0,2.03,1,4,3,78.0,78.0,1.00,19,29650
0,2.03,1,4,4,75.4,68.0,1.04,18,26245
0,2.03,1,4,4,75.4,68.0,1.04,23,24806
0,2.03,1,5,1,76.8,65.7,1.03,18,22313
0,2.03,1,5,3,75.4,74.0,1.00,18,25675
0,2.03,1,5,3,75.4,74.0,1.00,22,25218
0,2.03,1,5,3,76.1,77.0,1.04,20,26955
0,2.03,1,5,3,76.1,77.0,1.04,22,26522
0,2.03,1,5,3,79.5,74.0,1.09,18,23602
0,2.03,1,5,3,79.5,74.0,1.09,23,23180
0,2.03,1,6,2,76.8,70.0,1.08,19,24178
0,2.03,1,6,2,76.8,70.0,1.08,22,23716
0,2.03,2,0,2,68.3,76.0,1.01,22,11386
0,2.03,2,0,2,75.0,72.0,1.03,23,10510
0,2.03,2,1,2,74.1,68.0,1.02,22,13818
0,2.03,2,1,3,74.1,75.0,1.00,22,14705
0,2.03,2,2,3,73.7,74.0,1.04,22,15148
0,2.03,2,2,3,74.3,75.0,1.02,26,17779
0,2.03,2,2,4,73.0,73.0,1.00,22,18105
0,2.03,2,3,2,72.9,74.0,1.01,22,18862
0,2.03,2,3,2,75.0,66.0,1.01,22,25870
0,2.03,2,3,3,71.5,71.0,1.03,20,21221
0,2.03,2,3,3,74.9,72.0,1.01,19,20340
0,2.03,2,3,3,74.9,72.0,1.01,22,19898
0,2.03,2,3,5,67.7,72.0,1.00,28,20064
0,2.03,2,3,6,67.7,73.0,1.01,19,29017
0,2.03,2,4,1,74.1,68.0,1.01,29,16574
0,2.03,2,4,2,73.6,60.5,1.01,22,22884
0,2.03,2,4,3,74.7,69.0,1.11,19,21423
0,2.03,2,4,3,74.7,69.0,1.11,22,20970
0,2.03,2,5,2,73.6,72.0,1.04,22,22573
0,2.03,2,5,3,73.6,73.0,1.01,20,28793
0,2.03,2,5,3,73.6,73.0,1.01,22,28361
0,2.03,3,2,5,70.4,73.0,1.02,21,20405
0,2.03,3,5,2,69.4,71.0,1.01,21,28674
0,2.03,4,2,5,70.4,73.0,1.02,16,20888
0,2.03,4,5,2,69.4,71.0,1.01,16,29290
0,2.04,1,1,3,78.0,63.0,1.06,22,13448
0,2.04,1,2,3,80.0,66.0,1.00,22,14905
